mono_mass	mz	charge	rt	intensity	detection
2913.35562	972.12582	3	68.3838		PSM
2914.10542	972.37575	3	17.3599		PSM
2914.10542	972.37575	3	19.9582		PSM
2914.27142	972.43108	3	33.6342		PSM
2914.58042	972.53408	3	78.0111		PSM
2914.58042	729.65238	4	78.0245		PSM
2915.17342	972.73175	3	20.4568		PSM
2916.20172	973.07452	3	37.6273		PSM
2916.21762	973.07982	3	27.9782		PSM
2917.15272	973.39152	3	16.5254		PSM
2917.18912	973.40365	3	23.0098		PSM
2917.20162	973.40782	3	28.4216		PSM
2917.20682	973.40955	3	32.7003		PSM
2918.13202	973.71795	3	18.7783		PSM
2918.25512	973.75898	3	44.4469		PSM
2919.15242	1460.58349	2	18.1149		PSM
2919.15242	974.05808	3	18.1124		PSM
2920.19792	974.40658	3	16.9697		PSM
2921.24482	731.31848	4	31.5460		PSM
2923.13342	975.38508	3	17.1892		PSM
2925.15442	976.05875	3	32.0220		PSM
2925.25952	976.09378	3	29.6661		PSM
2925.28602	976.10262	3	42.0751		PSM
2926.31312	976.44498	3	52.0493		PSM
2926.31312	732.58556	4	51.3846		PSM
2927.53142	732.89013	4	69.0627		PSM
2928.20642	977.07608	3	46.0506		PSM
2928.44262	977.15482	3	69.3178		PSM
2929.17452	977.39878	3	43.7126		PSM
2929.26842	977.43008	3	31.2374		PSM
2929.34382	977.45522	3	45.8519		PSM
2930.18362	977.73515	3	48.3431		PSM
2930.23262	1466.12359	2	42.0994		PSM
2930.23262	977.75148	3	42.5572		PSM
2930.52122	733.63758	4	70.5681		PSM
2931.15062	978.05748	3	23.1799		PSM
2931.25892	978.09358	3	35.6006		PSM
2932.09602	1467.05529	2	46.2538		PSM
2932.34352	978.45512	3	48.8834		PSM
2933.19052	1467.60254	2	26.8240		PSM
2933.19052	978.73745	3	26.7396		PSM
2933.19662	978.73948	3	24.3513		PSM
2933.33742	978.78642	3	57.1911		PSM
2934.25002	1468.13229	2	44.2096		PSM
2934.25002	979.09062	3	44.1692		PSM
2934.25002	734.56978	4	44.2974		PSM
2935.21292	1468.61374	2	35.8212		PSM
2935.21292	979.41158	3	33.4883		PSM
2935.22142	979.41442	3	29.5163		PSM
2935.56552	734.89866	4	60.3511		PSM
2936.19692	1469.10574	2	35.4764		PSM
2936.23062	979.75082	3	32.5455		PSM
2936.36352	1469.18904	2	62.9146		PSM
2936.36352	979.79512	3	62.8550		PSM
2938.26012	980.42732	3	43.8450		PSM
2939.13702	980.71962	3	20.2103		PSM
2940.22412	981.08198	3	18.8899		PSM
2940.24682	981.08955	3	57.8000		PSM
2940.31622	981.11268	3	72.1913		PSM
2940.32342	981.11508	3	47.3114		PSM
2941.30742	981.44308	3	47.7043		PSM
2941.32092	981.44758	3	46.1698		PSM
2941.35372	981.45852	3	37.2897		PSM
2942.19752	981.73978	3	31.1715		PSM
2942.25842	981.76008	3	45.4658		PSM
2942.30802	981.77662	3	51.9393		PSM
2942.30802	736.58428	4	51.3511		PSM
2943.20132	1472.60794	2	33.8711		PSM
2943.20132	982.07438	3	33.8311		PSM
2943.21792	982.07992	3	31.1715		PSM
2943.21792	736.81176	4	31.1360		PSM
2944.12252	1473.06854	2	28.6256		PSM
2944.12252	982.38145	3	28.5914		PSM
2944.17412	1473.09434	2	43.6409		PSM
2944.17412	982.39865	3	43.6437		PSM
2944.49032	737.12986	4	52.4593		PSM
2945.14292	982.72158	3	17.0562		PSM
2945.26332	1473.63894	2	34.7088		PSM
2945.26332	982.76172	3	34.7044		PSM
2946.17922	983.06702	3	20.0748		PSM
2946.21222	1474.11339	2	18.7540		PSM
2946.21222	983.07802	3	18.6642		PSM
2946.30752	983.10978	3	39.1850		PSM
2947.14552	983.38912	3	17.7294		PSM
2947.14552	983.38912	3	18.0807		PSM
2947.29422	983.43868	3	45.1367		PSM
2948.17242	983.73142	3	41.8272		PSM
2948.30672	738.08396	4	33.0263		PSM
2950.20582	984.40922	3	52.0224		PSM
2950.49642	738.63138	4	69.3733		PSM
2951.27992	984.76725	3	46.3588		PSM
2951.32682	1476.67069	2	51.2871		PSM
2951.32682	984.78288	3	51.1862		PSM
2952.27182	985.09788	3	28.0682		PSM
2952.30092	985.10758	3	60.6354		PSM
2953.12282	985.38155	3	18.1902		PSM
2953.20552	985.40912	3	17.0110		PSM
2956.24172	986.42118	3	49.4714		PSM
2957.12762	1479.57109	2	20.9359		PSM
2957.20642	986.74275	3	27.9201		PSM
2957.32102	986.78095	3	67.2758		PSM
2957.32102	740.33753	4	67.0161		PSM
2958.21222	1480.11339	2	16.7271		PSM
2958.21222	987.07802	3	16.6831		PSM
2958.21222	740.56033	4	16.7194		PSM
2958.29492	1480.15474	2	72.6559		PSM
2959.15852	987.39345	3	18.5662		PSM
2959.24392	1480.62924	2	45.3959		PSM
2959.24392	987.42192	3	45.4401		PSM
2960.17892	1481.09674	2	18.0569		PSM
2960.22792	987.74992	3	45.0329		PSM
2960.37482	1481.19469	2	69.9103		PSM
2960.37482	987.79888	3	70.2136		PSM
2961.35882	1481.68669	2	71.4271		PSM
2961.35882	988.12688	3	71.3904		PSM
2962.24222	1482.12839	2	22.2376		PSM
2962.24222	988.42135	3	22.5973		PSM
2962.26872	988.43018	3	46.4282		PSM
2963.41482	988.81222	3	60.1705		PSM
2963.41482	741.86098	4	60.0833		PSM
2964.18512	1483.09984	2	17.2262		PSM
2964.18512	989.06898	3	17.1852		PSM
2964.26052	989.09412	3	41.1200		PSM
2964.30502	1483.15979	2	70.7927		PSM
2964.30502	989.10895	3	73.7169		PSM
2964.39892	989.14025	3	48.2564		PSM
2966.28612	989.76932	3	29.7302		PSM
2966.31662	989.77948	3	67.5245		PSM
2967.27032	990.09738	3	34.7629		PSM
2967.58712	594.52470	5	62.9786		PSM
2967.58712	495.60513	6	62.9447		PSM
2968.16362	990.39515	3	19.0220		PSM
2968.29182	990.43788	3	35.8910		PSM
2968.42362	743.11318	4	61.2055		PSM
2969.43282	990.81822	3	74.4293		PSM
2971.25912	991.42698	3	42.2537		PSM
2972.24652	991.75612	3	63.1380		PSM
2972.28542	991.76908	3	35.1925		PSM
2973.26692	992.09625	3	63.1380		PSM
2973.31592	992.11258	3	59.1826		PSM
2973.31592	744.33626	4	59.1198		PSM
2974.21712	992.41298	3	27.0277		PSM
2974.41172	744.61021	4	19.0357		PSM
2974.46722	992.49635	3	73.6295		PSM
2975.45662	744.87143	4	73.5543		PSM
2975.45662	596.09860	5	73.5828		PSM
2977.28502	993.43562	3	57.8190		PSM
2977.32722	993.44968	3	36.0247		PSM
2980.29052	994.43745	3	32.9752		PSM
2981.31362	746.33568	4	39.0428		PSM
2981.32952	994.78378	3	62.0239		PSM
2981.37112	994.79765	3	48.4746		PSM
2982.28102	995.10095	3	29.3278		PSM
2983.17852	995.40012	3	55.3250		PSM
2983.22142	1492.61799	2	48.8525		PSM
2983.22142	995.41442	3	48.8123		PSM
2984.32182	995.78122	3	45.4820		PSM
2985.17892	996.06692	3	17.8580		PSM
2986.22832	996.41672	3	20.6851		PSM
2987.29182	747.83023	4	47.9444		PSM
2988.23402	997.08528	3	31.8868		PSM
2988.31622	997.11268	3	65.0149		PSM
2989.24322	997.42168	3	36.2616		PSM
2989.24592	748.31876	4	28.9636		PSM
2989.26182	997.42788	3	63.0152		PSM
2989.30342	997.44175	3	58.9734		PSM
2989.31942	997.44708	3	45.5047		PSM
2990.25372	997.75852	3	45.0505		PSM
2992.27932	998.43372	3	30.1211		PSM
2993.29702	998.77295	3	46.3069		PSM
2994.18582	999.06922	3	36.4358		PSM
2995.15202	1498.58329	2	41.1683		PSM
2995.15202	999.39128	3	41.1334		PSM
2995.19222	999.40468	3	18.1511		PSM
2995.48212	999.50132	3	74.0034		PSM
2995.48212	749.87781	4	73.9189		PSM
2995.48212	600.10370	5	73.9149		PSM
2996.45022	999.82402	3	76.4859		PSM
2996.46622	750.12383	4	74.9791		PSM
2996.46622	600.30052	5	68.3278		PSM
2996.46622	600.30052	5	74.9652		PSM
2997.32442	1000.11542	3	54.4076		PSM
2998.25482	1000.42555	3	28.0337		PSM
2998.38642	1000.46942	3	46.0530		PSM
2999.29712	1000.77298	3	60.2635		PSM
3000.11232	1001.04472	3	17.3947		PSM
3000.18512	1501.09984	2	20.7599		PSM
3000.18512	1001.06898	3	21.0834		PSM
3001.31332	1501.66394	2	52.8998		PSM
3001.31332	1001.44505	3	51.0850		PSM
3001.41122	1001.47768	3	65.1944		PSM
3002.12142	1001.71442	3	21.4189		PSM
3002.23192	1502.12324	2	48.4402		PSM
3002.23192	1001.75125	3	48.4240		PSM
3003.21592	1002.07925	3	49.0987		PSM
3003.26882	1002.09688	3	23.0599		PSM
3003.28002	1502.64729	2	43.8865		PSM
3003.28002	1002.10062	3	43.7434		PSM
3004.31112	1002.44432	3	65.5088		PSM
3005.21162	1002.74448	3	28.7262		PSM
3005.25342	1503.63399	2	68.2543		PSM
3005.25342	1002.75842	3	68.2213		PSM
3005.31432	1002.77872	3	37.2830		PSM
3005.59902	602.12708	5	70.2824		PSM
3006.23742	1003.08642	3	61.4956		PSM
3006.24862	1003.09015	3	44.8610		PSM
3006.29222	1003.10468	3	26.3080		PSM
3007.42312	1504.71884	2	63.8468		PSM
3007.42312	1003.48165	3	71.7986		PSM
3007.42312	752.86306	4	63.8277		PSM
3008.40712	1003.80965	3	59.3203		PSM
3008.40712	1003.80965	3	67.0867		PSM
3009.25952	1004.09378	3	42.4237		PSM
3009.31842	1004.11342	3	36.3634		PSM
3009.31842	753.33688	4	36.3337		PSM
3009.43292	753.36551	4	67.2947		PSM
3010.21712	1506.11584	2	29.5922		PSM
3010.21712	1004.41298	3	29.8998		PSM
3010.23702	1506.12579	2	50.0759		PSM
3010.23702	1004.41962	3	50.0030		PSM
3010.27722	1004.43302	3	31.3027		PSM
3010.29122	1004.43768	3	35.1311		PSM
3010.56242	753.64788	4	72.5113		PSM
3011.21362	1004.74515	3	37.3025		PSM
3011.47712	753.87656	4	64.9439		PSM
3011.47712	753.87656	4	65.2940		PSM
3011.47712	603.30270	5	64.9398		PSM
3011.47712	603.30270	5	66.4440		PSM
3011.54652	753.89391	4	73.9486		PSM
3012.26732	1005.09638	3	42.8787		PSM
3012.46112	603.49950	5	60.1214		PSM
3012.46112	603.49950	5	66.4440		PSM
3014.20682	1005.74288	3	47.8236		PSM
3014.20682	754.55898	4	47.4959		PSM
3014.29352	1005.77178	3	63.3166		PSM
3014.40062	1005.80748	3	50.9796		PSM
3016.27522	1509.14489	2	30.4479		PSM
3016.27522	755.07608	4	30.2911		PSM
3017.19912	1006.74032	3	23.2723		PSM
3017.20042	1006.74075	3	18.5506		PSM
3017.29562	1006.77248	3	26.5459		PSM
3017.34232	755.34286	4	65.9672		PSM
3018.22682	1007.08288	3	39.3575		PSM
3018.23342	1007.08508	3	39.9532		PSM
3018.35382	1007.12522	3	35.7040		PSM
3018.36252	1007.12812	3	73.0004		PSM
3018.43592	755.61626	4	63.5636		PSM
3018.43592	604.69446	5	63.5445		PSM
3019.26372	1007.42852	3	22.2819		PSM
3019.36432	1510.68944	2	57.3299		PSM
3019.36432	1007.46205	3	57.5943		PSM
3021.39522	1008.13902	3	44.4312		PSM
3021.39522	756.35608	4	44.1758		PSM
3021.59392	605.32606	5	67.9949		PSM
3023.24872	1008.75685	3	46.5842		PSM
3023.27652	1008.76612	3	39.9297		PSM
3023.59412	756.90581	4	75.4085		PSM
3023.62662	756.91393	4	76.0894		PSM
3023.62662	605.73260	5	76.1016		PSM
3024.26052	1009.09412	3	49.3198		PSM
3024.31942	1009.11375	3	47.7930		PSM
3024.40612	1009.14265	3	63.0002		PSM
3024.57812	757.15181	4	75.4085		PSM
3025.31332	1009.44505	3	36.5394		PSM
3025.31332	757.33561	4	36.5472		PSM
3026.20542	1514.10999	2	18.1423		PSM
3026.20542	1009.74242	3	18.0835		PSM
3026.23192	1009.75125	3	42.9979		PSM
3027.30252	1010.10812	3	29.0823		PSM
3028.19122	1515.10289	2	26.6720		PSM
3028.19122	1010.40435	3	26.6175		PSM
3028.26222	1010.42802	3	32.9181		PSM
3028.26222	1010.42802	3	35.0258		PSM
3028.28652	1010.43612	3	20.0722		PSM
3028.57572	1010.53252	3	76.1947		PSM
3030.20572	1011.07585	3	40.6696		PSM
3031.26502	1011.42895	3	45.5007		PSM
3031.28032	1011.43405	3	45.0518		PSM
3034.20532	1012.40905	3	51.1700		PSM
3034.35742	1012.45975	3	68.7888		PSM
3035.18942	1012.73708	3	51.1011		PSM
3035.40092	1012.80758	3	54.1470		PSM
3035.40092	759.85751	4	54.0760		PSM
3036.15212	1519.08334	2	20.7785		PSM
3037.37482	1013.46555	3	64.9083		PSM
3037.52302	760.38803	4	30.8642		PSM
3040.30172	1014.44118	3	41.3256		PSM
3040.31432	1014.44538	3	45.9693		PSM
3040.34802	1014.45662	3	39.5692		PSM
3041.33342	1014.78508	3	47.5294		PSM
3041.39492	1014.80558	3	62.4299		PSM
3042.20042	1015.07408	3	17.8604		PSM
3042.32992	1015.11725	3	29.4680		PSM
3042.41262	1015.14482	3	58.9038		PSM
3042.43782	1015.15322	3	65.2272		PSM
3044.26182	1015.76122	3	75.3717		PSM
3045.25552	1016.09245	3	33.9798		PSM
3046.20062	1016.40748	3	34.3568		PSM
3046.23952	1016.42045	3	38.3046		PSM
3046.32102	1016.44762	3	48.2430		PSM
3046.32102	762.58753	4	48.2074		PSM
3047.25862	1524.63659	2	26.4812		PSM
3047.47392	1016.83192	3	70.6967		PSM
3047.47392	762.87576	4	71.3207		PSM
3047.47392	610.50206	5	71.3193		PSM
3048.19502	1017.07228	3	18.7741		PSM
3048.38092	763.10251	4	43.5702		PSM
3049.30342	1017.44175	3	51.3566		PSM
3049.30342	763.33313	4	50.9850		PSM
3050.30132	1017.77438	3	61.3118		PSM
3050.34492	1017.78892	3	36.6090		PSM
3051.31772	1526.66614	2	35.3299		PSM
3051.31772	1018.11318	3	35.2284		PSM
3051.31772	763.83671	4	35.4509		PSM
3051.33882	1018.12022	3	38.7073		PSM
3051.39182	1526.70319	2	57.6844		PSM
3051.39182	1018.13788	3	59.3925		PSM
3052.14702	1018.38962	3	17.8265		PSM
3052.19462	1018.40548	3	28.8616		PSM
3052.35922	1018.46035	3	57.3163		PSM
3052.37582	1527.19519	2	59.0988		PSM
3052.37582	1018.46588	3	58.3123		PSM
3052.37582	1018.46588	3	58.9585		PSM
3053.23412	1018.75198	3	25.9154		PSM
3053.36972	1018.79718	3	64.6986		PSM
3054.36372	1019.12852	3	56.9201		PSM
3055.34312	1019.45498	3	57.1089		PSM
3055.35302	1528.68379	2	48.6941		PSM
3055.35302	1019.45828	3	49.2519		PSM
3055.35302	764.84553	4	48.6968		PSM
3055.41212	764.86031	4	54.0406		PSM
3056.23912	1019.75365	3	34.3886		PSM
3057.27932	1529.64694	2	38.0929		PSM
3057.27932	1020.10038	3	38.0467		PSM
3058.19532	1020.40572	3	16.5736		PSM
3058.36262	1020.46148	3	60.0492		PSM
3059.21112	1020.74432	3	62.0074		PSM
3059.33812	1020.78665	3	74.6054		PSM
3059.34792	1020.78992	3	64.6754		PSM
3060.16332	1531.08894	2	20.0095		PSM
3060.16332	1021.06172	3	19.7671		PSM
3060.35712	1021.12632	3	60.7778		PSM
3060.35712	766.09656	4	60.8638		PSM
3061.22932	1021.41705	3	38.8472		PSM
3061.30212	1021.44132	3	47.5633		PSM
3061.35042	766.34488	4	63.8834		PSM
3062.31592	766.58626	4	42.1537		PSM
3062.53492	766.64101	4	67.9500		PSM
3062.58252	1021.86812	3	70.7076		PSM
3062.58252	766.65291	4	70.7738		PSM
3063.21062	1022.07748	3	18.4068		PSM
3063.46882	1022.16355	3	67.6915		PSM
3063.46882	766.87448	4	67.5975		PSM
3063.46882	613.70104	5	67.9323		PSM
3064.18992	1022.40392	3	19.3470		PSM
3064.31302	1022.44495	3	28.1517		PSM
3065.28572	1022.76918	3	31.4588		PSM
3065.28712	1533.65084	2	49.4413		PSM
3065.28712	1022.76965	3	49.3383		PSM
3065.39622	1022.80602	3	49.3383		PSM
3065.39622	767.35633	4	49.0824		PSM
3066.44442	1023.15542	3	61.4875		PSM
3067.28482	1534.64969	2	47.1286		PSM
3067.28482	1023.43555	3	46.4014		PSM
3067.33382	1023.45188	3	38.8431		PSM
3067.34902	1023.45695	3	37.7836		PSM
3067.44402	1023.48862	3	61.5092		PSM
3068.31782	1023.77988	3	47.5132		PSM
3069.21642	1535.61549	2	17.2327		PSM
3070.43542	1024.48575	3	54.5736		PSM
3070.43542	768.61613	4	55.5011		PSM
3070.69632	1024.57272	3	77.7469		PSM
3071.20582	1024.74255	3	45.4281		PSM
3071.31742	1024.77975	3	29.3778		PSM
3071.43922	1024.82035	3	38.8804		PSM
3071.43922	768.86708	4	38.8989		PSM
3072.30232	1025.10805	3	44.7571		PSM
3074.23312	1025.75165	3	45.6913		PSM
3074.26432	1025.76205	3	52.6942		PSM
3074.40242	1025.80808	3	34.8235		PSM
3074.40242	769.60788	4	34.5664		PSM
3075.24632	1026.08938	3	47.2506		PSM
3075.24632	769.81886	4	47.2384		PSM
3075.24832	1026.09005	3	49.6432		PSM
3075.33882	1026.12022	3	37.4159		PSM
3076.15822	1026.39335	3	17.2474		PSM
3077.35992	1026.79392	3	68.2938		PSM
3078.27042	1027.09742	3	27.6582		PSM
3078.34212	1027.12132	3	41.3579		PSM
3078.34212	770.59281	4	41.2924		PSM
3078.34212	616.67570	5	41.3219		PSM
3079.25452	1027.42545	3	28.6718		PSM
3079.35122	1027.45768	3	57.6530		PSM
3080.44222	1027.82135	3	71.8854		PSM
3081.36472	1028.12885	3	69.4088		PSM
3085.23522	1543.62489	2	16.5374		PSM
3085.23522	1029.41902	3	16.4897		PSM
3086.69122	1029.90435	3	77.4448		PSM
3087.31242	1030.11142	3	29.3513		PSM
3088.28652	1030.43612	3	48.1498		PSM
3088.35922	1030.46035	3	40.9819		PSM
3088.36592	1030.46258	3	50.4146		PSM
3088.36592	773.09876	4	51.6768		PSM
3089.22022	1030.74735	3	25.9971		PSM
3089.38842	773.35438	4	28.5954		PSM
3090.25452	1031.09212	3	44.9520		PSM
3090.25922	1546.13689	2	45.7839		PSM
3090.25922	1031.09368	3	46.0012		PSM
3091.25962	1031.42715	3	20.9814		PSM
3091.28482	1031.43555	3	22.4676		PSM
3092.28542	1547.14999	2	41.8627		PSM
3092.28542	1031.76908	3	42.1151		PSM
3092.36542	1547.18999	2	39.2103		PSM
3092.36542	1031.79575	3	39.7615		PSM
3092.36542	774.09863	4	39.2184		PSM
3093.20342	1032.07508	3	23.2131		PSM
3093.45992	1032.16058	3	60.5998		PSM
3093.45992	774.37226	4	60.6394		PSM
3094.33702	774.59153	4	33.7817		PSM
3094.33702	774.59153	4	38.1141		PSM
3094.33702	619.87468	5	33.8605		PSM
3094.33702	619.87468	5	38.1682		PSM
3096.30282	1549.15869	2	43.9433		PSM
3096.30282	1033.10822	3	44.2191		PSM
3097.26572	1033.42918	3	33.2934		PSM
3098.28342	1033.76842	3	32.1889		PSM
3098.41642	1033.81275	3	62.2180		PSM
3099.40572	1034.14252	3	71.7959		PSM
3099.42902	775.86453	4	67.3928		PSM
3100.33282	1034.45155	3	22.0171		PSM
3101.32932	776.33961	4	19.0011		PSM
3101.36572	1034.79585	3	30.0644		PSM
3101.40022	776.35733	4	63.0192		PSM
3101.40022	776.35733	4	63.2426		PSM
3101.41742	1551.71599	2	68.8996		PSM
3101.41742	1034.81308	3	77.5842		PSM
3103.26572	776.82371	4	17.8992		PSM
3103.33912	1035.45365	3	67.9363		PSM
3103.40072	1035.47418	3	76.0308		PSM
3105.21642	1553.61549	2	19.7632		PSM
3105.21642	1036.07942	3	19.1591		PSM
3105.25422	1553.63439	2	33.7525		PSM
3105.25422	1036.09202	3	34.0238		PSM
3105.28402	1036.10195	3	39.8625		PSM
3105.33952	1036.12045	3	44.2231		PSM
3108.26512	1037.09565	3	18.6922		PSM
3108.36032	1037.12738	3	39.0549		PSM
3109.19022	1037.40402	3	36.7497		PSM
3110.42892	1037.81692	3	47.7355		PSM
3110.42892	778.61451	4	47.8128		PSM
3110.45412	1037.82532	3	71.0222		PSM
3111.41302	1038.14495	3	49.1899		PSM
3111.43942	1038.15375	3	45.9362		PSM
3111.43942	778.86713	4	46.0598		PSM
3112.34402	1038.45528	3	29.5330		PSM
3113.26062	1038.76082	3	34.8394		PSM
3114.22152	1039.08112	3	18.8087		PSM
3115.41592	779.86126	4	63.5378		PSM
3116.36312	1039.79498	3	52.0155		PSM
3117.25552	1040.09245	3	35.7201		PSM
3117.31702	1040.11295	3	42.0886		PSM
3118.34732	1560.18094	2	36.2603		PSM
3119.26062	1040.76082	3	17.0389		PSM
3119.37382	1040.79855	3	66.7099		PSM
3119.37382	780.85073	4	66.7192		PSM
3121.21142	1041.41108	3	19.3799		PSM
3121.27892	1041.43358	3	31.8406		PSM
3121.27892	1041.43358	3	40.1917		PSM
3121.31062	1561.66259	2	29.7828		PSM
3122.23182	1041.75122	3	18.3251		PSM
3122.42762	1041.81648	3	69.6568		PSM
3123.27732	1042.09972	3	17.0252		PSM
3123.35142	781.84513	4	32.8066		PSM
3123.41162	1042.14448	3	71.1991		PSM
3123.57712	781.90156	4	71.7811		PSM
3123.57712	625.72270	5	72.0955		PSM
3123.57712	521.60346	6	71.8124		PSM
3124.33542	782.09113	4	32.8066		PSM
3124.33752	1042.45312	3	46.1712		PSM
3124.37522	1042.46568	3	28.7301		PSM
3124.56112	625.91950	5	65.4977		PSM
3126.23792	1043.08658	3	17.1434		PSM
3126.35782	1564.18619	2	70.7062		PSM
3126.35782	1043.12655	3	71.1991		PSM
3126.45172	1043.15785	3	45.2276		PSM
3126.64482	782.66848	4	76.2231		PSM
3128.25892	1043.76025	3	52.3689		PSM
3128.33892	1043.78692	3	29.3646		PSM
3128.36942	1565.19199	2	66.9248		PSM
3128.36942	1043.79708	3	67.2252		PSM
3129.27932	1565.64694	2	48.7249		PSM
3129.27932	1044.10038	3	48.7813		PSM
3129.42752	1044.14978	3	48.7813		PSM
3130.21642	1044.41275	3	18.5972		PSM
3131.47562	1044.83248	3	48.4087		PSM
3131.47562	783.87618	4	48.4376		PSM
3132.54642	784.14388	4	56.0147		PSM
3132.54732	1045.18972	3	55.9942		PSM
3133.31202	1045.44462	3	42.1251		PSM
3133.31782	1567.66619	2	19.9677		PSM
3133.31782	1045.44655	3	19.9015		PSM
3135.31972	1046.11385	3	62.6995		PSM
3135.36872	1046.13018	3	58.6270		PSM
3136.26992	1046.43058	3	26.5699		PSM
3136.41682	1046.47955	3	57.1924		PSM
3136.60152	1046.54112	3	76.4167		PSM
3138.29222	1047.10468	3	36.3473		PSM
3138.29222	785.58033	4	35.2337		PSM
3139.29472	1047.43885	3	29.7037		PSM
3139.43302	1047.48495	3	55.3566		PSM
3139.57202	785.90028	4	63.2386		PSM
3139.57202	628.92168	5	63.5542		PSM
3139.57202	524.26928	6	63.2665		PSM
3140.37012	1047.79732	3	22.4105		PSM
3140.37012	786.09981	4	22.4350		PSM
3142.39232	1048.47138	3	30.0523		PSM
3142.39232	786.60536	4	30.1184		PSM
3143.32872	1048.78352	3	39.4823		PSM
3143.36642	786.84888	4	38.6887		PSM
3143.38232	1048.80138	3	61.7965		PSM
3143.45442	1048.82542	3	69.3030		PSM
3144.29092	1049.10425	3	27.9849		PSM
3145.42972	1049.48385	3	48.7786		PSM
3146.21132	1049.74438	3	16.9127		PSM
3146.24302	1049.75495	3	20.2878		PSM
3146.31062	1049.77748	3	39.9127		PSM
3148.73582	788.19123	4	85.2696		PSM
3149.34462	788.34343	4	47.7584		PSM
3150.28692	1051.10292	3	31.8855		PSM
3151.35622	1051.45935	3	59.2139		PSM
3151.37222	1576.69339	2	45.4307		PSM
3151.37222	1051.46468	3	45.4490		PSM
3151.38612	1051.46932	3	32.8507		PSM
3151.38612	788.85381	4	32.7999		PSM
3151.40652	1051.47612	3	57.6228		PSM
3152.30652	1051.77612	3	45.1227		PSM
3153.27402	1052.09862	3	17.5421		PSM
3153.28522	1052.10235	3	51.9738		PSM
3155.34982	1052.79055	3	46.1887		PSM
3156.28492	1053.10225	3	16.9108		PSM
3156.34912	1053.12365	3	34.8080		PSM
3156.56492	790.14851	4	65.5333		PSM
3157.27562	1053.43248	3	52.6711		PSM
3157.35172	1053.45785	3	44.3587		PSM
3160.30762	1054.44315	3	27.9480		PSM
3160.38782	1054.46988	3	62.7841		PSM
3160.63792	1054.55325	3	76.8790		PSM
3160.63792	791.16676	4	76.8915		PSM
3161.29162	1054.77115	3	16.6079		PSM
3161.35002	1054.79062	3	59.9947		PSM
3162.23792	1055.08658	3	19.5678		PSM
3162.30552	1055.10912	3	31.7178		PSM
3162.40072	1055.14085	3	16.6079		PSM
3162.40072	791.60746	4	16.5934		PSM
3163.25832	1582.63644	2	18.5742		PSM
3163.25832	1055.42672	3	18.5300		PSM
3163.35892	1055.46025	3	64.2164		PSM
3163.36612	1055.46265	3	52.6394		PSM
3164.28482	1583.14969	2	48.3121		PSM
3164.28482	1055.76888	3	48.6812		PSM
3165.26882	1583.64169	2	48.8255		PSM
3165.26882	1056.09688	3	49.0960		PSM
3165.26882	1056.09688	3	49.8362		PSM
3165.26882	1056.09688	3	49.9874		PSM
3165.30772	1056.10985	3	30.8477		PSM
3165.32162	1583.66809	2	22.1529		PSM
3165.32162	1056.11448	3	22.9628		PSM
3165.36402	1056.12862	3	46.1490		PSM
3165.37282	792.35048	4	30.5433		PSM
3166.27052	1056.43078	3	34.1549		PSM
3166.50292	792.63301	4	74.0960		PSM
3167.30622	1584.66039	2	68.1373		PSM
3167.30622	1056.77602	3	68.0963		PSM
3167.36712	1056.79632	3	37.0916		PSM
3167.38102	1056.80095	3	27.9148		PSM
3167.38102	792.85253	4	27.8976		PSM
3167.44662	1056.82282	3	34.1255		PSM
3170.31842	1057.78008	3	48.8794		PSM
3170.37732	1057.79972	3	47.6542		PSM
3170.50172	1057.84118	3	67.2581		PSM
3170.50172	793.63271	4	67.2444		PSM
3171.34612	1058.12265	3	27.3536		PSM
3171.37122	1058.13102	3	36.9178		PSM
3171.37122	793.85008	4	36.8708		PSM
3171.73132	1058.25105	3	77.5313		PSM
3171.73132	793.94011	4	77.5516		PSM
3172.26992	1587.14224	2	29.4294		PSM
3172.26992	1058.43058	3	29.6687		PSM
3172.28982	1058.43722	3	50.1257		PSM
3172.33012	1058.45065	3	30.9974		PSM
3174.32012	1059.11398	3	42.7194		PSM
3174.33312	1059.11832	3	21.1510		PSM
3174.33852	1059.12012	3	42.1874		PSM
3175.24312	1059.42165	3	17.3632		PSM
3175.29202	1059.43795	3	29.5502		PSM
3175.40072	1059.47418	3	66.7671		PSM
3176.34632	1059.78938	3	62.8018		PSM
3176.38272	1059.80152	3	55.5572		PSM
3178.63982	795.66723	4	68.9662		PSM
3179.14742	1060.72308	3	17.8291		PSM
3179.48682	1060.83622	3	53.0593		PSM
3180.27972	1591.14714	2	39.2687		PSM
3180.27972	1061.10052	3	39.4918		PSM
3180.28622	1061.10268	3	39.8213		PSM
3180.38142	1061.13442	3	46.1530		PSM
3180.41532	1061.14572	3	72.5250		PSM
3180.47082	1061.16422	3	56.5919		PSM
3180.47082	796.12498	4	55.1572		PSM
3181.35892	1061.46025	3	37.4037		PSM
3181.41712	1591.71584	2	57.1186		PSM
3181.41712	1061.47965	3	57.0667		PSM
3182.28662	1061.76948	3	32.8188		PSM
3182.60702	796.65903	4	70.2658		PSM
3183.41502	1062.14562	3	66.1459		PSM
3183.44802	1062.15662	3	44.0684		PSM
3183.44802	796.86928	4	44.0178		PSM
3183.44802	796.86928	4	44.3734		PSM
3185.30152	1593.65804	2	46.5734		PSM
