Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
544.40643	154.6619	154.7988	155.0656	1	z1:544.4064	1	1	543.39916	544.40643	2.2514e7	1	1
520.89282	103.3469	103.6273	103.6607	3	z3:520.8928	1	3	1558.65328	520.55837	2.2513e7	1	1
773.39777	35.9175	36.0336	36.2465	2	z2:773.3978	1	2	1545.78433	773.89944	2.2511e7	1	1
1017.03259	123.6533	123.6533	124.0083	5	z5:1017.0326	1	5	5077.11652	1016.43058	2.2511e7	1	1
482.75046	48.9850	49.3160	49.4841	5	z5:482.7505	1	5	2407.71255	482.54979	2.2511e7	1	1
616.28784	76.8137	76.9267	77.3034	2	z2:616.2878	1	2	1230.56113	616.28784	2.2510e7	1	1
882.61481	112.5683	112.8003	112.9933	2	z2:882.6148	1	2	1763.21506	882.61481	2.2509e7	1	1
530.79327	49.6499	49.6499	49.9400	2	z2:530.7933	1	2	1059.57199	530.79327	2.2507e7	1	1
441.70541	51.1730	51.3123	51.5706	4	z4:441.7054	1	4	1762.79255	441.70541	2.2507e7	1	1
952.99286	117.8955	117.9660	118.1083	2	z2:952.9929	1	2	1903.97116	952.99286	2.2506e7	1	1
471.28635	65.5621	65.6287	65.7543	2	z2:471.2863	1	2	940.55814	471.28635	2.2505e7	1	1
547.92297	35.8892	36.0139	36.2329	3	z3:547.9230	1	3	1639.74374	547.58852	2.2504e7	1	1
694.01038	106.4764	106.6743	106.7894	3	z3:694.0104	1	3	2078.00594	693.67592	2.2504e7	1	1
1079.02039	94.2859	94.3962	94.6042	2	z2:1079.0204	1	2	2155.02286	1078.51871	2.2504e7	1	1
812.87048	123.9687	124.0455	124.3883	2	z2:812.8705	1	2	1622.72306	812.36881	2.2503e7	1	1
758.41266	63.6899	63.7961	64.0450	6	z6:758.4127	1	6	4542.42558	758.07821	2.2500e7	1	1
488.27917	68.8142	68.8303	68.8920	2	z2:488.2792	1	2	974.54380	488.27917	2.2498e7	1	1
859.43744	78.9947	79.0876	79.3946	5	z5:859.4374	1	5	4290.14410	859.03610	2.2498e7	1	1
1168.62720	107.0184	107.1744	107.3485	2	z2:1168.6272	1	2	2335.23984	1168.62720	2.2498e7	1	2
700.93536	119.0547	119.1117	119.1638	5	z5:700.9354	1	5	3497.63373	700.53402	2.2495e7	1	1
767.43170	44.9474	45.0822	45.3226	1	z1:767.4317	1	1	766.42443	767.43170	2.2494e7	1	1
714.87695	50.0745	50.1646	50.2115	2	z2:714.8770	1	2	1427.73935	714.87695	2.2494e7	1	1
521.82965	83.1197	83.2274	83.7095	3	z3:521.8297	1	3	1562.46712	521.82965	2.2493e7	1	1
554.64459	47.2556	47.3418	47.7196	4	z4:554.6446	1	4	2213.54591	554.39375	2.2491e7	1	1
1037.69812	124.9918	125.2456	125.2555	4	z4:1037.6981	1	4	4144.75666	1037.19644	2.2490e7	1	1
506.31351	131.7227	131.8960	132.0729	2	z2:506.3135	1	2	1010.61246	506.31351	2.2489e7	1	1
770.89258	102.3225	102.6001	102.6758	2	z2:770.8926	1	2	1539.77060	770.89258	2.2488e7	1	1
511.80945	34.5739	34.5739	34.8120	2	z2:511.8094	1	2	1021.60434	511.80945	2.2487e7	1	1
511.94064	82.4725	82.6830	82.8810	3	z3:511.9406	1	3	1532.80010	511.94064	2.2487e7	1	1
475.24222	39.6926	39.7087	39.9747	2	z2:475.2422	1	2	948.46988	475.24222	2.2486e7	1	1
652.85834	78.3927	78.5637	78.7284	2	z2:652.8583	1	2	1302.69877	652.35666	2.2485e7	1	1
587.30231	110.1950	110.6647	110.8122	3	z3:587.3023	1	3	1758.88509	587.30231	2.2485e7	1	1
480.79367	77.9095	78.0086	78.5043	5	z5:480.7937	1	5	2397.92862	480.59300	2.2483e7	1	1
735.89001	52.2861	52.4233	52.5827	5	z5:735.8900	1	5	3672.40698	735.48867	2.2479e7	1	1
442.26529	58.4007	58.5480	58.8172	2	z2:442.2653	1	2	881.51267	441.76361	2.2479e7	1	1
499.92816	63.0999	63.1085	63.5834	3	z3:499.9282	1	3	1495.75930	499.59371	2.2479e7	1	1
603.30750	103.7697	103.8922	104.1809	2	z2:603.3075	1	2	1205.60379	603.80917	2.2477e7	1	1
667.68103	73.0518	73.3429	73.5110	3	z3:667.6810	1	3	2000.02126	667.68103	2.2477e7	1	1
624.65686	101.8844	101.9337	102.2555	3	z3:624.6569	1	3	1869.94540	624.32241	2.2476e7	1	1
638.98737	64.6581	64.7608	65.0076	3	z3:638.9874	1	3	1913.94027	638.98737	2.2476e7	1	1
437.99170	39.6506	39.8673	40.1815	6	z6:437.9917	1	6	2618.89647	437.49002	2.2475e7	1	1
480.76141	103.8105	104.0658	104.3530	2	z2:480.7614	1	2	959.50827	480.76141	2.2475e7	1	1
749.79266	65.6164	65.7420	65.8457	2	z2:749.7927	1	2	1497.57077	749.79266	2.2474e7	1	1
572.80493	55.4905	55.5276	55.9614	2	z2:572.8049	1	2	1144.59867	573.30661	2.2473e7	1	1
911.52185	85.8898	86.0890	86.2533	1	z1:911.5219	1	1	910.51457	911.52185	2.2471e7	1	1
855.45813	63.1900	63.3582	63.5512	5	z5:855.4581	1	5	4270.24756	855.05679	2.2469e7	1	1
586.30066	72.2318	72.3381	72.4720	6	z6:586.3007	1	6	3509.75359	585.96621	2.2468e7	1	1
563.29797	56.1526	56.2033	56.3934	3	z3:563.2980	1	3	1685.86874	562.96352	2.2466e7	1	1
403.20898	40.2930	40.5677	40.8140	4	z4:403.2090	1	4	1608.80683	403.20898	2.2465e7	1	1
686.32806	60.1262	60.2992	60.3239	3	z3:686.3281	1	3	2055.96236	686.32806	2.2462e7	1	1
468.76892	103.6607	103.6607	104.1526	2	z2:468.7689	1	2	935.52329	468.76892	2.2461e7	1	1
606.90149	41.5239	41.6252	41.7116	3	z3:606.9015	1	3	1817.68264	606.90149	2.2461e7	1	1
558.28070	35.8781	36.1251	36.2329	3	z3:558.2807	1	3	1671.82027	558.28070	2.2460e7	1	1
816.86554	55.7331	55.9762	56.0778	2	z2:816.8655	1	2	1631.71653	816.86554	2.2460e7	1	1
588.62793	43.5511	43.6302	43.8207	3	z3:588.6279	1	3	1761.85860	588.29348	2.2458e7	1	1
523.74591	39.6506	39.7806	39.8808	6	z6:523.7459	1	6	3137.43516	523.91314	2.2456e7	1	2
543.79956	44.7433	44.8348	45.2185	5	z5:543.7996	1	5	2712.95807	543.59889	2.2455e7	1	1
683.35913	129.1171	129.2607	129.4787	2	z2:683.3591	1	2	1364.70371	683.35913	2.2454e7	1	1
813.88867	109.7783	109.8290	110.3263	6	z6:813.8887	1	6	4875.28166	813.55422	2.2453e7	1	1
478.77573	52.8708	52.9052	53.1523	5	z5:478.7757	1	5	2387.83889	478.57506	2.2451e7	1	1
771.40332	114.5987	114.6210	114.8475	3	z3:771.4033	1	3	2310.18478	771.06887	2.2450e7	1	1
544.63049	91.2716	91.5041	91.6961	3	z3:544.6305	1	3	1630.86965	544.63049	2.2450e7	1	1
430.71780	43.9532	44.2301	44.5865	6	z6:430.7178	1	6	2579.26652	430.88503	2.2448e7	1	1
508.91562	60.4215	60.6528	60.8989	3	z3:508.9156	1	3	1522.72167	508.58117	2.2446e7	1	1
771.38446	65.4246	65.5200	65.7296	2	z2:771.3845	1	2	1540.75437	771.38446	2.2443e7	1	1
525.47809	76.0390	76.1466	76.3051	4	z4:525.4781	1	4	2096.87989	525.22725	2.2442e7	1	1
534.26404	87.4154	87.5266	87.8312	2	z2:534.2640	1	2	1066.51352	534.26404	2.2441e7	1	1
1249.01831	83.9276	84.0291	84.1097	1	z1:1249.0183	1	1	1248.01103	1249.01831	2.2441e7	1	1
508.26208	48.3840	48.5224	48.6847	3	z3:508.2621	1	3	1520.76107	507.92763	2.2440e7	1	1
523.28412	39.2653	39.2936	39.5016	3	z3:523.2841	1	3	1566.83053	523.28412	2.2440e7	1	1
834.87628	75.0748	75.1256	75.5396	4	z4:834.8763	1	4	3333.46931	834.37460	2.2440e7	1	1
534.27600	66.9448	67.1663	67.2440	3	z3:534.2760	1	3	1599.80617	534.27600	2.2440e7	1	1
912.44275	111.4201	111.5007	111.6011	3	z3:912.4427	1	3	2733.30306	912.10830	2.2438e7	1	1
578.79144	72.3232	72.5722	72.8473	4	z4:578.7914	1	4	2312.14002	579.04228	2.2437e7	1	1
689.82837	75.7465	75.8010	76.0823	2	z2:689.8284	1	2	1376.63883	689.32669	2.2437e7	1	1
486.25323	54.1065	54.3939	54.6904	2	z2:486.2532	1	2	971.49527	486.75491	2.2437e7	1	1
1043.57141	93.3068	93.4221	93.6194	3	z3:1043.5714	1	3	3126.68905	1043.23696	2.2436e7	1	1
593.55627	73.2724	73.5296	73.5902	4	z4:593.5563	1	4	2369.19264	593.30544	2.2436e7	1	1
525.26703	78.4498	78.5265	78.8485	1	z1:525.2670	1	1	524.25975	525.26703	2.2436e7	1	1
743.38263	42.2436	42.3589	42.6187	2	z2:743.3826	1	2	1484.75071	743.38263	2.2433e7	1	1
826.73572	105.0474	105.0771	105.3779	3	z3:826.7357	1	3	2476.18197	826.40127	2.2432e7	1	1
893.74548	121.8116	121.9020	121.9567	3	z3:893.7455	1	3	2677.21127	893.41103	2.2431e7	1	1
793.72357	82.9143	82.9613	83.0975	3	z3:793.7236	1	3	2377.14553	793.38912	2.2431e7	1	1
516.79468	82.1732	82.4354	82.4465	2	z2:516.7947	1	2	1030.57145	516.29300	2.2430e7	1	1
997.52045	97.6325	97.7118	97.9051	2	z2:997.5204	1	2	1992.02299	997.01877	2.2430e7	1	1
649.36926	79.0876	79.1259	79.5632	2	z2:649.3693	1	2	1296.72397	649.36926	2.2429e7	1	1
480.77982	68.6967	68.7857	69.0591	2	z2:480.7798	1	2	958.54172	480.27814	2.2429e7	1	1
410.54358	43.5239	43.6302	43.8343	3	z3:410.5436	1	3	1228.60891	410.54358	2.2428e7	1	1
885.16907	130.6772	130.7887	131.0191	4	z4:885.1691	1	4	3535.64381	884.91823	2.2428e7	1	1
786.47235	74.2276	74.3107	74.6454	2	z2:786.4724	1	2	1570.93015	786.47235	2.2427e7	1	1
689.34644	130.8272	130.9460	131.2184	3	z3:689.3464	1	3	2064.01412	689.01198	2.2425e7	1	1
637.98730	43.1260	43.2509	43.4707	3	z3:637.9873	1	3	1908.93337	637.31840	2.2424e7	1	1
494.54703	54.3939	54.4347	54.6583	3	z3:494.5470	1	3	1480.61925	494.54703	2.2424e7	1	1
601.30078	24.0527	24.0838	24.3260	3;4	z3:601.3008;z4:451.4771	2	3	1800.87840	601.30008	2.2423e7	2	2
709.84460	83.6104	83.7752	83.9276	4	z4:709.8446	1	4	2835.34931	709.84460	2.2421e7	1	1
493.74481	85.4529	85.5880	85.9442	6	z6:493.7448	1	6	2954.41850	493.41036	2.2421e7	1	1
894.21136	122.6482	122.6482	123.0194	4	z4:894.2114	1	4	3570.80964	893.70969	2.2420e7	1	1
567.98462	59.5546	59.9992	60.1881	5	z5:567.9846	1	5	2833.88336	567.78395	2.2419e7	1	1
700.71674	83.6315	83.8979	83.9833	3	z3:700.7167	1	3	2098.12502	700.38228	2.2419e7	1	1
567.29333	99.8075	100.0529	100.2946	2	z2:567.2933	1	2	1132.57212	567.29333	2.2417e7	1	1
786.94275	122.6964	122.8572	123.0194	5	z5:786.9427	1	5	3927.67065	786.54141	2.2415e7	1	1
553.26172	63.1417	63.3781	63.5512	2	z2:553.2617	1	2	1104.50888	553.26172	2.2414e7	1	1
522.99646	41.4287	41.6633	41.7364	4	z4:522.9965	1	4	2086.95338	522.74562	2.2414e7	1	1
724.71912	66.2530	66.4520	66.5758	3	z3:724.7191	1	3	2170.13216	724.38466	2.2413e7	1	1
605.73901	74.6454	74.6790	75.1455	2	z2:605.7390	1	2	1209.46347	605.73901	2.2413e7	1	1
502.28000	60.8582	60.8989	60.9781	3	z3:502.2800	1	3	1503.81817	502.28000	2.2413e7	1	1
608.81305	41.0790	41.1990	41.2163	2	z2:608.8130	1	2	1214.60819	608.31137	2.2412e7	1	1
890.93036	71.3076	71.4079	71.5539	2	z2:890.9304	1	2	1778.84281	890.42868	2.2410e7	1	1
958.86560	143.0476	143.1110	143.1695	3	z3:958.8656	1	3	2872.57162	958.53115	2.2410e7	1	1
698.35199	80.5899	80.6506	80.9087	2	z2:698.3520	1	2	1394.68943	698.35199	2.2409e7	1	1
666.86676	58.8457	58.9879	59.0348	6	z6:666.8668	1	6	3991.14348	666.19786	2.2408e7	1	2
636.70081	100.4211	100.5537	100.7036	3	z3:636.7008	1	3	1906.07723	636.36635	2.2408e7	1	1
785.29272	45.4833	45.4833	45.6673	4	z4:785.2927	1	4	3134.13173	784.54021	2.2408e7	1	1
994.48901	79.5632	79.6201	79.8859	3	z3:994.4890	1	3	2979.44186	994.15456	2.2407e7	1	1
450.74356	75.9261	76.0823	76.2482	2;4	z2:900.4799;z4:450.7436	2	4	1798.94520	450.74358	2.2405e7	2	2
712.38403	107.4288	107.9288	108.0030	3	z3:712.3840	1	3	2133.12692	712.04958	2.2404e7	1	1
829.90912	100.2103	100.4483	100.7234	6	z6:829.9091	1	6	4969.39763	829.24022	2.2404e7	1	1
672.35382	103.1781	103.2475	103.7226	3	z3:672.3538	1	3	2014.03963	672.35382	2.2403e7	1	1
417.22574	51.9664	52.0383	52.2700	4	z4:417.2257	1	4	1664.87385	417.22574	2.2402e7	1	1
529.27203	54.3939	54.5260	54.6904	3	z3:529.2720	1	3	1584.79427	529.27203	2.2401e7	1	1
568.62488	41.2856	41.3892	41.5239	3	z3:568.6249	1	3	1701.84945	568.29043	2.2393e7	1	1
569.75317	42.3987	42.4296	42.6422	4	z4:569.7532	1	4	2273.98023	569.50234	2.2393e7	1	1
422.99252	35.1991	35.3835	35.6814	5	z5:422.9925	1	5	2108.92288	422.79185	2.2392e7	1	1
613.96094	91.9129	92.0617	92.3220	3	z3:613.9609	1	3	1838.86098	613.96094	2.2392e7	1	1
993.48425	66.5758	66.7268	66.8335	3	z3:993.4843	1	3	2975.42422	992.81535	2.2391e7	1	1
655.81110	69.9579	69.9579	70.0721	6	z6:655.8111	1	6	3924.80950	655.14219	2.2390e7	1	1
846.73053	55.2701	55.4533	55.4533	3	z3:846.7305	1	3	2536.16641	846.39608	2.2389e7	1	1
770.82166	49.1122	49.2840	49.4211	2	z2:770.8217	1	2	1539.62876	770.82166	2.2387e7	1	1
453.16959	48.4880	48.5918	49.0788	4	z4:453.1696	1	4	1808.64924	453.16959	2.2387e7	1	1
598.77258	61.7809	61.9070	62.0792	2	z2:598.7726	1	2	1195.53061	598.77258	2.2385e7	1	1
574.80603	61.2194	61.2393	61.5943	2	z2:574.8060	1	2	1147.59751	574.80603	2.2384e7	1	1
647.84882	92.7566	93.0231	93.2598	2	z2:647.8488	1	2	1293.68308	647.84882	2.2383e7	1	1
779.89539	72.4484	72.6315	72.9156	4	z4:779.8954	1	4	3112.54237	779.14287	2.2383e7	1	1
541.79309	54.4347	54.4768	54.9094	2	z2:541.7931	1	2	1080.56827	541.29141	2.2383e7	1	1
836.40057	97.4616	97.9559	97.9783	4	z4:836.4006	1	4	3338.56312	835.64806	2.2382e7	1	1
597.82501	60.8149	61.0362	61.1736	4	z4:597.8250	1	4	2386.26759	597.57417	2.2381e7	1	1
857.96033	110.4229	110.5891	110.7626	2	z2:857.9603	1	2	1713.90610	857.96033	2.2379e7	1	1
903.43732	126.1975	126.4535	126.7106	3	z3:903.4373	1	3	2706.28677	903.10287	2.2379e7	1	2
514.59375	45.2904	45.3052	45.4598	5	z5:514.5938	1	5	2566.92901	514.39308	2.2379e7	1	1
738.36658	23.9263	23.9263	24.1149	2	z2:738.3666	1	2	1473.71525	737.86490	2.2378e7	1	2
500.28812	51.9083	51.9939	52.1857	3	z3:500.2881	1	3	1497.84252	500.28812	2.2378e7	1	1
736.38574	75.5830	75.7266	75.8455	2	z2:736.3857	1	2	1469.75358	735.88406	2.2377e7	1	1
603.33362	55.5795	55.6873	56.1441	2	z2:603.3336	1	2	1205.65604	603.83530	2.2377e7	1	1
733.42468	62.4281	62.6263	62.8230	1	z1:733.4247	1	1	732.41741	733.42468	2.2376e7	1	1
719.95209	91.6664	91.8621	92.0617	4	z4:719.9521	1	4	2873.77253	719.45041	2.2376e7	1	1
722.36816	114.1915	114.4430	114.5209	4	z4:722.3682	1	4	2883.43684	721.86649	2.2376e7	1	1
798.51038	53.8027	53.9495	54.1287	1	z1:798.5104	1	1	797.50310	798.51038	2.2373e7	1	1
917.14587	100.3901	100.4359	100.6862	3	z3:917.1459	1	3	2746.40908	916.47697	2.2373e7	1	1
542.82806	84.0898	84.3007	84.5766	2	z2:542.8281	1	2	1083.64157	542.82806	2.2373e7	1	1
871.42499	103.9704	104.1970	104.3666	2	z2:871.4250	1	2	1740.83542	871.42499	2.2372e7	1	1
784.35590	47.7443	47.9041	48.0890	2	z2:784.3559	1	2	1565.69388	783.85422	2.2370e7	1	1
567.29388	115.6417	115.6737	115.7567	3	z3:567.2939	1	3	1697.85647	566.95943	2.2369e7	1	2
796.40948	87.2902	87.3038	87.6034	3	z3:796.4095	1	3	2386.20663	796.40948	2.2368e7	1	1
543.34271	79.9614	80.1063	80.2796	2	z2:543.3427	1	2	1083.66752	542.84103	2.2368e7	1	1
625.61804	90.2489	90.3801	90.4768	6	z6:625.6180	1	6	3746.66124	625.45082	2.2368e7	1	1
558.77191	46.8538	47.0111	47.1371	2	z2:558.7719	1	2	1115.52927	558.77191	2.2367e7	1	1
718.40570	70.1687	70.4003	70.5066	2	z2:718.4057	1	2	1434.79685	718.40570	2.2367e7	1	1
455.72067	101.8707	101.9634	102.2135	4	z4:455.7207	1	4	1818.85358	455.72067	2.2367e7	1	1
685.02081	45.0512	45.1466	45.2024	3	z3:685.0208	1	3	2052.04061	685.02081	2.2365e7	1	1
635.78638	77.1982	77.6471	77.8340	3	z3:635.7864	1	3	1904.33730	635.78638	2.2365e7	1	1
523.31171	82.4044	82.6830	82.9774	2	z2:523.3117	1	2	1044.60886	523.31171	2.2364e7	1	1
877.94592	125.5513	125.7433	125.8647	6	z6:877.9459	1	6	5258.62181	877.44425	2.2364e7	1	1
627.32666	41.5708	41.7648	41.7895	3	z3:627.3267	1	3	1878.95815	627.32666	2.2363e7	1	1
845.76819	79.3797	79.6486	79.6955	6	z6:845.7682	1	6	5066.55876	845.43374	2.2361e7	1	1
625.34436	41.2583	41.2720	41.4720	2	z2:625.3444	1	2	1248.67417	625.34436	2.2360e7	1	1
494.54318	82.0223	82.2286	82.4465	3	z3:494.5432	1	3	1480.60772	494.54318	2.2360e7	1	1
830.40704	122.0617	122.0880	122.2742	4	z4:830.4070	1	4	3314.58900	829.65453	2.2359e7	1	1
865.49182	93.5349	93.7616	93.7988	4	z4:865.4918	1	4	3456.93482	865.24098	2.2359e7	1	1
675.30310	63.3323	63.4584	63.6541	3	z3:675.3031	1	3	2021.88412	674.96865	2.2359e7	1	1
512.27191	81.9018	81.9601	82.2994	2	z2:512.2719	1	2	1021.52592	511.77023	2.2359e7	1	1
857.36908	71.9924	72.0566	72.3790	2	z2:857.3691	1	2	1712.72361	857.36908	2.2359e7	1	1
561.97552	94.2550	94.5002	94.7534	3	z3:561.9755	1	3	1681.90139	561.64107	2.2357e7	1	1
559.31653	49.8579	49.9856	50.1152	2	z2:559.3165	1	2	1117.62186	559.81821	2.2356e7	1	1
439.86856	41.6633	41.8019	42.1123	6	z6:439.8686	1	6	2632.16435	439.70133	2.2353e7	1	1
630.30164	80.3277	80.3649	80.6358	3	z3:630.3016	1	3	1886.87972	629.96718	2.2351e7	1	1
630.00696	46.4758	46.5596	46.8835	4	z4:630.0070	1	4	2513.99202	629.50528	2.2350e7	1	1
451.74033	59.6498	60.0270	60.1720	4	z4:451.7403	1	4	1804.93891	452.24200	2.2349e7	1	1
774.86469	67.6376	67.8765	68.1427	2	z2:774.8647	1	2	1547.71482	774.86469	2.2348e7	1	1
634.86542	105.9242	106.0692	106.2153	2	z2:634.8654	1	2	1267.71628	634.86542	2.2347e7	1	1
598.96295	40.3834	40.5108	40.6692	3	z3:598.9630	1	3	1793.86703	598.96295	2.2346e7	1	1
634.99426	76.8386	77.0732	77.2093	3	z3:634.9943	1	3	1899.95425	634.32536	2.2343e7	1	1
672.67572	110.0997	110.1566	110.6448	4	z4:672.6757	1	4	2685.67042	672.42488	2.2342e7	1	1
400.22690	37.7051	37.8819	38.1593	3	z3:400.2269	1	3	1197.65887	400.22690	2.2341e7	1	1
525.30743	119.5142	119.6789	119.6875	3	z3:525.3074	1	3	1571.89712	524.97298	2.2340e7	1	1
473.74133	44.9474	45.1131	45.2904	1	z1:473.7413	1	1	472.73406	473.74133	2.2339e7	1	1
722.01624	101.1565	101.1874	101.3744	3	z3:722.0162	1	3	2162.02352	721.68178	2.2339e7	1	1
574.93713	54.1486	54.1622	54.3345	3	z3:574.9371	1	3	1722.79293	575.27159	2.2336e7	1	1
713.36499	62.8230	62.9181	63.0863	2	z2:713.3650	1	2	1424.71543	713.36499	2.2336e7	1	1
491.32773	88.4730	88.5843	88.8047	2	z2:491.3277	1	2	980.64090	491.32773	2.2336e7	1	1
796.40631	78.1239	78.2639	78.3753	3;4	z3:796.4063;z4:597.5597	2	3	2384.19543	795.73909	2.2334e7	2	2
657.33917	53.8694	54.0211	54.1486	2	z2:657.3392	1	2	1312.66379	657.33917	2.2334e7	1	1
731.36896	62.4739	62.7848	62.8736	2	z2:731.3690	1	2	1460.72336	731.36896	2.2333e7	1	1
587.00897	77.5939	77.7659	77.9938	3	z3:587.0090	1	3	1758.00509	587.00897	2.2332e7	1	1
858.42334	123.0466	123.2198	123.2965	5	z5:858.4233	1	5	4285.07361	858.02200	2.2331e7	1	1
471.91815	35.9089	36.1499	36.2093	3	z3:471.9182	1	3	1412.73263	471.91815	2.2330e7	1	1
504.94543	86.5192	86.8228	87.1448	3	z3:504.9454	1	3	1511.81447	504.94543	2.2330e7	1	1
699.36084	81.4502	81.5429	81.9018	2	z2:699.3608	1	2	1396.70713	699.36084	2.2328e7	1	1
743.39386	71.6602	71.7938	71.8587	3	z3:743.3939	1	3	2226.15640	743.05941	2.2327e7	1	2
906.44696	144.0636	144.0873	144.2117	2	z2:906.4470	1	2	1809.87601	905.94528	2.2327e7	1	1
713.32190	100.0084	100.1992	100.3381	2	z2:713.3219	1	2	1424.62925	713.32190	2.2327e7	1	1
557.91522	85.5100	85.7909	85.9541	3	z3:557.9152	1	3	1670.72384	557.91522	2.2325e7	1	1
932.21637	118.6611	118.7032	118.8864	4	z4:932.2164	1	4	3723.83302	931.96553	2.2322e7	1	1
572.28528	56.7504	56.9770	57.0700	6	z6:572.2853	1	6	3425.66130	571.95083	2.2322e7	1	1
528.99225	71.5304	71.8223	71.9008	4	z4:528.9922	1	4	2111.93989	528.99225	2.2321e7	1	1
896.10437	117.3042	117.3418	117.3767	4	z4:896.1044	1	4	3578.38166	895.60269	2.2321e7	1	1
563.30646	48.2507	48.4360	48.6017	2	z2:563.3065	1	2	1123.59501	562.80478	2.2320e7	1	1
485.61844	70.6639	70.9988	71.1592	3	z3:485.6184	1	3	1452.83013	485.28399	2.2320e7	1	1
537.28375	87.6887	88.0259	88.2502	3	z3:537.2838	1	3	1608.82943	537.28375	2.2319e7	1	1
535.81970	36.0621	36.2465	36.2812	2	z2:535.8197	1	2	1069.62485	535.81970	2.2319e7	1	1
644.90326	100.0640	100.3765	100.4979	2	z2:644.9033	1	2	1287.79197	644.90326	2.2317e7	1	1
737.36066	62.8625	63.0578	63.2148	3	z3:737.3607	1	3	2208.05679	737.02621	2.2315e7	1	1
851.44403	118.2293	118.3765	118.4409	2	z2:851.4440	1	2	1700.87351	851.44403	2.2315e7	1	1
474.61411	50.5296	50.8646	51.0138	6	z6:474.6141	1	6	2838.63091	474.11243	2.2314e7	1	1
460.25345	24.3409	24.5303	24.9231	4	z4:460.2534	1	4	1835.98133	460.00261	2.2314e7	1	1
540.01953	62.2685	62.3947	62.4739	4	z4:540.0195	1	4	2153.03895	539.26702	2.2314e7	1	1
540.46417	57.8904	57.9338	58.1937	6	z6:540.4642	1	6	3233.73131	539.96249	2.2308e7	1	1
569.28070	60.8582	60.8891	60.8989	2	z2:569.2807	1	2	1136.54685	569.28070	2.2308e7	1	1
837.92297	71.5057	71.7172	71.8587	6	z6:837.9230	1	6	5016.47741	837.08684	2.2308e7	1	1
1043.50854	142.3426	142.4193	142.5594	2	z2:1043.5085	1	2	2083.99918	1043.00687	2.2308e7	1	1
590.68494	131.6195	132.0605	132.4541	3	z3:590.6849	1	3	1769.03298	590.68494	2.2307e7	1	1
663.38147	50.3360	50.3458	50.8151	4	z4:663.3815	1	4	2648.49342	663.13063	2.2307e7	1	1
668.83917	109.7028	110.1950	110.4874	5	z5:668.8392	1	5	3337.15277	668.43783	2.2307e7	1	1
673.83948	78.6503	78.6727	78.6727	2	z2:673.8395	1	2	1344.66105	673.33780	2.2306e7	1	1
762.92426	133.9772	134.1789	134.3622	2	z2:762.9243	1	2	1523.83396	762.92426	2.2305e7	1	1
944.49780	60.9781	61.1154	61.3124	1	z1:944.4978	1	1	943.49053	944.49780	2.2305e7	1	1
882.68359	100.0084	100.0195	100.2574	4	z4:882.6836	1	4	3524.69856	882.18192	2.2305e7	1	1
803.35699	109.5490	109.5490	110.0341	2	z2:803.3570	1	2	1604.69944	803.35699	2.2304e7	1	1
605.78644	48.9653	48.9653	49.3977	6	z6:605.7864	1	6	3624.66155	605.11753	2.2304e7	1	1
903.75885	38.2657	38.2743	38.5290	3	z3:903.7589	1	3	2707.25137	903.42440	2.2303e7	1	1
777.40356	99.7381	99.9377	99.9513	2	z2:777.4036	1	2	1551.78922	776.90189	2.2301e7	1	2
1014.48273	83.8372	83.9833	83.9833	1	z1:1014.4827	1	1	1013.47545	1014.48273	2.2296e7	1	1
592.63934	74.4729	74.6454	74.6454	6	z6:592.6393	1	6	3548.78905	592.47212	2.2295e7	1	1
461.94089	38.5549	38.7244	38.9134	3	z3:461.9409	1	3	1382.80083	461.94089	2.2295e7	1	1
477.22681	70.7696	70.7696	71.2681	3	z3:477.2268	1	3	1428.65859	477.22681	2.2294e7	1	1
527.75684	40.3375	40.7558	40.8707	6	z6:527.7568	1	6	3159.49400	527.58961	2.2294e7	1	1
572.33459	96.3900	96.6155	96.6291	2	z2:572.3346	1	2	1142.65464	572.33459	2.2294e7	1	1
727.87708	80.8107	81.0203	81.2297	2	z2:727.8771	1	2	1452.73624	727.37540	2.2291e7	1	1
529.93677	30.8422	31.0117	31.2492	3	z3:529.9368	1	3	1585.78512	529.60232	2.2290e7	1	1
695.38666	115.4968	115.5898	115.9531	4	z4:695.3867	1	4	2776.51417	695.13582	2.2290e7	1	1
734.69373	58.4130	58.6085	58.6257	3	z3:734.6937	1	3	2200.05599	734.35927	2.2289e7	1	1
506.74289	41.7500	41.8835	42.2857	3	z3:506.7429	1	3	1517.20684	506.74289	2.2287e7	1	1
538.56305	116.9812	117.1996	117.6245	6	z6:538.5630	1	6	3224.33128	538.39582	2.2286e7	1	1
542.95892	72.0690	72.1341	72.3232	3	z3:542.9589	1	3	1624.85159	542.62447	2.2286e7	1	1
516.23853	87.3336	87.4302	87.8163	2	z2:516.2385	1	2	1030.46250	516.23853	2.2285e7	1	1
437.89618	46.1444	46.2693	46.2990	3	z3:437.8962	1	3	1310.66671	437.89618	2.2285e7	1	1
519.26849	67.0698	67.1156	67.3478	2	z2:519.2685	1	2	1036.52243	519.26849	2.2284e7	1	1
473.77628	91.9303	91.9599	92.2501	2	z2:473.7763	1	2	945.53800	473.77628	2.2283e7	1	1
