mono_mass	mz	charge	rt	intensity	intensity_decile	category	nearest_rtmatch_rt_delta_min	nearest_rtmatch_charge	closest_by_mass_ppm	closest_by_mass_rt_delta_min	closest_by_mass_charge
909.56475	455.78943	2	105.8858	4.8691e+05	1	no_mass_candidate			25.76	38.2326	1;2
2238.15053	747.39435	3	35.1855	4.8750e+05	1	rt_miss	1.0238	2;3	-17.51	15.0816	4
1405.74530	703.88141	2	118.2132	4.8994e+05	1	rt_miss	-2.0931	2	17.60	-74.9363	3
1910.09893	638.04181	3	140.2948	4.9508e+05	1	rt_miss	-4.3095	3	-15.59	-69.8426	4
1801.95491	601.99323	3	136.0273	4.9695e+05	1	rt_miss	0.3620	3	16.80	-40.4053	4
1768.94718	590.65802	3	102.7290	4.9946e+05	1	rt_miss	1.3926	2	-18.40	-35.2339	3
1736.85809	869.44043	2	89.9998	4.9975e+05	1	rt_miss	-0.4573	3	19.70	-10.3512	2
1169.67682	585.84729	2	76.7221	4.9992e+05	1	rt_miss	0.6530	2	10.62	38.5954	2
1999.93880	1001.47870	2	133.2577	5.0137e+05	1	rt_miss	-5.3190	3	16.61	-49.1480	3
908.54435	455.27942	2	78.9823	5.0312e+05	1	rt_miss	-28.6745	2	1.07	-28.6745	2
1531.77430	766.89484	2	49.6338	5.0350e+05	1	rt_miss	-1.7518	2;3	-18.92	-5.6077	2;3
1822.84993	456.71976	4	23.9263	5.0428e+05	1	rt_miss	9.8864	4	-18.22	51.5984	4
2677.32690	893.78491	3	109.5144	5.0476e+05	1	rt_miss	0.3699	3	-16.71	-71.8905	6
1766.85090	884.43610	2	128.8793	5.0671e+05	1	rt_miss	3.1540	2	19.70	-67.5669	3
1562.80929	782.41229	2	121.5170	5.0867e+05	1	rt_miss	-0.8915	2;3	-19.45	3.4488	2
1651.80935	826.91437	2	93.9155	5.0890e+05	1	rt_miss	-3.7893	2	-19.48	-42.5414	4
1473.67696	737.84711	2	44.2598	5.1104e+05	1	rt_miss	-0.3363	3	16.86	82.1121	2
905.52222	453.76843	2	110.1566	5.1185e+05	1	rt_miss	2.7823	2	-8.79	-59.3415	2
1528.79258	765.40314	2	110.2843	5.1239e+05	1	rt_miss	0.3407	3	-18.13	10.5566	2
2812.37487	563.68329	5	32.5620	5.1326e+05	1	rt_miss	1.3298	5	-16.89	92.5623	2;4
1974.98581	659.33612	3	35.8398	5.1364e+05	1	rt_miss	1.8149	3	-19.10	91.5615	2
1669.86754	557.63086	3	98.3287	5.1629e+05	1	rt_miss	-0.5140	3	17.78	-74.3713	3;4
1754.89917	585.97485	3	92.9933	5.1676e+05	1	rt_miss	0.3283	4	-18.04	-19.0343	3
959.48585	480.75058	2	47.4728	5.1711e+05	1	rt_miss	-1.3592	1	18.47	-15.3436	2
1539.81444	770.91357	2	102.8566	5.1804e+05	1	rt_miss	-5.0605	3	-17.42	6.4955	2;3
1822.96898	608.66431	3	92.0815	5.1826e+05	1	rt_miss	-0.4807	4	17.27	38.9957	2
1469.69328	735.85431	2	49.6214	5.1844e+05	1	rt_miss	-1.8120	2	19.15	-13.2077	3
1691.80898	564.94470	3	90.7157	5.1944e+05	1	rt_miss	0.6808	2	-19.22	-12.2659	2
2118.06018	530.77356	4	142.6933	5.2045e+05	1	rt_miss	2.2537	2;3	-16.42	-20.3572	3
2345.24516	783.09216	3	109.0559	5.2163e+05	1	rt_miss	-2.7737	3	12.38	33.9110	3
2029.02153	508.51144	4	51.8377	5.2322e+05	1	rt_miss	-0.5703	4	-19.68	78.0320	3
2425.24488	809.75818	3	65.7543	5.2512e+05	1	rt_miss	0.3043	3	18.13	29.2084	3
1319.66427	660.84094	2	125.7606	5.2603e+05	1	rt_miss	2.1323	2	19.68	-81.7345	3
1524.80085	509.27304	3	35.8633	5.2676e+05	1	rt_miss	-1.6346	3	15.78	11.3219	3
1317.74048	659.87805	2	97.9783	5.2709e+05	1	rt_miss	-1.3839	2;3	10.35	22.9320	2
1371.66705	686.83759	2	96.0021	5.2790e+05	1	rt_miss	0.9366	2	-17.72	-29.6564	3
1184.64010	593.32770	2	92.5348	5.2842e+05	1	rt_miss	-7.1289	2	18.14	-37.6118	2
874.49462	438.25485	2	36.4137	5.3157e+05	1	rt_miss	22.6002	2	1.86	36.0718	2
2673.23137	669.56732	4	31.7102	5.3204e+05	1	rt_miss	1.6827	3;4;5	15.13	62.6526	3
1167.65396	584.83441	2	81.6073	5.3298e+05	1	rt_miss	3.2879	2	-14.27	39.2336	2
3203.62850	802.16687	4	142.4949	5.3352e+05	1	rt_miss	-5.3455	4	16.18	-93.1665	6
2858.54296	954.19159	3	122.3039	5.3438e+05	1	rt_miss	-4.1511	4	-8.28	-4.1511	4
1241.69795	621.85834	2	95.5156	5.3505e+05	1	rt_miss	-1.0476	2	13.48	-30.3421	2;3
1599.81041	534.27808	3	25.6242	5.3618e+05	1	rt_miss	1.1931	3	-19.40	16.7558	3
1298.66190	433.89447	3	30.1912	5.3628e+05	1	rt_miss	1.0307	3	19.32	56.4829	2
1155.58840	578.80243	2	24.9513	5.3632e+05	1	rt_miss	3.2386	2	17.18	29.5834	2
3524.69943	882.68311	4	95.0952	5.3661e+05	1	rt_miss	-0.3529	4	19.50	-4.3795	6
1771.90644	591.64423	3	26.4042	5.3955e+05	1	rt_miss	0.4020	3	13.79	90.3654	2
1151.56112	576.78943	2	80.6035	5.4091e+05	1	rt_miss	-0.8400	1;2	18.83	-46.3636	2
1510.73106	504.58533	3	26.1186	5.4197e+05	1	rt_miss	0.4776	2	-19.16	86.2582	2
898.50249	450.25906	2	78.7136	5.4247e+05	1	rt_miss	-2.3492	1;2	-15.48	-2.3492	1;2
1032.58555	517.30035	2	102.5418	5.4357e+05	1	rt_miss	-3.3962	2	16.13	-21.0916	2
2294.15294	766.05713	3	116.3439	5.4500e+05	1	rt_miss	0.3315	3	-19.11	-54.0482	5
1281.76564	641.89130	2	129.6668	5.4859e+05	1	rt_miss	-41.6409	2	13.05	-47.8468	3
1809.97373	604.33270	3	106.0692	5.4890e+05	1	rt_miss	0.3207	3	17.02	-70.1295	3
2195.19502	733.07556	3	131.8811	5.4923e+05	1	rt_miss	-8.0335	3	14.93	-60.5004	3
1560.83992	781.42792	2	100.8075	5.4974e+05	1	rt_miss	0.5470	2	18.89	-16.8403	3
1506.73481	754.37695	2	54.6138	5.5181e+05	1	rt_miss	0.5093	2	19.58	-19.8548	3
1414.64771	708.33356	2	38.9543	5.5193e+05	1	rt_miss	0.3307	2	-17.37	40.0540	2
906.51747	454.26648	2	75.1640	5.5225e+05	1	rt_miss	-2.8259	2	-1.86	-6.5711	2
1602.76380	802.38995	2	48.9195	5.5283e+05	1	rt_miss	0.7143	3	19.47	-9.4946	3
1449.77687	484.26562	3	65.7296	5.5448e+05	1	rt_miss	0.5432	3	16.94	49.4344	2
1679.73871	840.87787	2	24.1957	5.5521e+05	1	rt_miss	4.7981	3	-17.90	93.5352	3
1624.74029	813.37872	2	125.8647	5.5682e+05	1	rt_miss	-0.4694	2	19.56	-96.3324	2
2449.19476	817.74109	3	115.9914	5.5817e+05	1	rt_miss	2.7936	3	-17.93	15.7412	3
2826.32177	707.83844	4	137.1345	5.5820e+05	1	rt_miss	2.3601	4	-17.59	-65.9629	4
2811.40390	938.47699	3	134.3622	5.5908e+05	1	rt_miss	-0.3021	3	19.51	-3.9614	4
1310.65404	656.33441	2	111.9246	5.6184e+05	1	rt_miss	-0.3508	2	-18.22	-16.7738	2
1168.70673	585.36151	2	140.2639	5.6198e+05	1	rt_miss	0.3056	2	5.18	-28.3604	1;2
1263.67107	632.84387	2	71.3349	5.6368e+05	1	rt_miss	0.7341	2	18.58	-27.4622	2
1674.83994	559.28748	3	105.6146	5.6423e+05	1	rt_miss	-0.7093	3	17.64	19.5097	2
1705.94031	569.65460	3	80.3463	5.6459e+05	1	rt_miss	3.0695	3	17.08	3.0695	3
1044.59678	523.30548	2	71.0876	5.6828e+05	1	rt_miss	0.3203	2	-18.94	0.3203	2
2071.11023	691.71240	3	131.8650	5.7033e+05	1	rt_miss	0.6855	3	17.53	-79.7907	5
1783.89923	892.95959	2	140.2948	5.7093e+05	1	rt_miss	0.3156	2	-19.35	-21.6781	3
2213.11756	739.04840	3	87.3633	5.7268e+05	1	rt_miss	-0.7264	3	12.92	41.2485	2
1331.63912	444.88681	3	30.0280	5.7768e+05	1	rt_miss	0.5300	2	-19.52	16.6082	2
1849.95741	926.49036	2	130.5121	5.7976e+05	1	rt_miss	-4.6771	2	-19.25	7.5342	2
2845.36513	949.80109	3	129.0353	5.8056e+05	1	rt_miss	0.8344	3	-16.32	-85.6746	4
2233.01098	745.67981	3	65.8049	5.8171e+05	1	rt_miss	-2.4467	2	-19.10	22.2087	4
1982.01091	662.01404	3	92.3071	5.8173e+05	1	rt_miss	0.4135	3	-19.22	20.2612	3;4
1237.68528	619.85199	2	83.2274	5.8289e+05	1	rt_miss	-0.3464	2	17.06	-18.8465	2
1521.73447	761.87769	2	100.0876	5.8325e+05	1	rt_miss	-0.6630	2	16.62	-33.8148	3
2205.17937	736.40326	3	123.8748	5.8415e+05	1	rt_miss	-0.3490	3	11.27	-90.9176	5
1424.58781	713.30066	2	38.8825	5.8478e+05	1	rt_miss	-2.0669	3	-16.50	67.5074	2
1522.77397	508.59897	3	26.4233	5.8711e+05	1	rt_miss	0.4477	3	-16.72	17.8837	2
2125.15315	709.72699	3	107.5944	5.9018e+05	1	rt_miss	-0.3817	3	17.50	-38.8087	3
1155.61355	578.81458	2	25.1860	5.9206e+05	1	rt_miss	3.0039	2	17.64	22.3437	2
1924.95439	642.99573	3	75.0921	5.9368e+05	1	rt_miss	0.4909	2;3	-16.63	-27.8600	4
1413.66322	707.83948	2	24.5512	5.9431e+05	1	rt_miss	-0.7181	3	-17.52	56.2322	3
1277.68672	639.85156	2	86.4043	5.9448e+05	1	rt_miss	0.8153	2	18.17	-9.6822	2
3270.68595	1091.56763	3	134.2805	5.9499e+05	1	rt_miss	0.8506	3	18.39	-47.2163	4
1421.74021	711.87842	2	62.1225	5.9560e+05	1	rt_miss	1.7243	2;3	16.94	-31.8584	3
1117.54039	559.77734	2	45.2904	5.9686e+05	1	rt_miss	0.8343	2	-13.77	7.6332	2
1671.89844	836.95874	2	142.1123	5.9707e+05	1	rt_miss	-8.3691	2	-18.94	-102.6874	3
1903.97519	635.66644	3	46.3088	5.9781e+05	1	rt_miss	-0.8589	3	15.09	2.7700	4
1085.62735	543.82184	2	121.8834	5.9846e+05	1	rt_miss	-9.1179	2	17.71	-11.5991	2
1041.64340	521.82916	2	118.3134	5.9871e+05	1	rt_miss	9.5919	2	11.72	-61.0791	2
1715.83348	858.92584	2	115.2148	5.9915e+05	1	rt_miss	-1.7624	2	19.33	-57.7369	2;3
1308.63099	655.32391	2	101.0996	5.9949e+05	1	rt_miss	-0.5633	2	19.98	-22.2795	3
1253.75949	627.88788	2	130.9213	6.0005e+05	1	rt_miss	0.3391	2	19.10	-93.3494	3
1796.94210	599.98920	3	39.1137	6.0124e+05	1	rt_miss	-0.9544	3	18.88	-1.6467	4
1795.83454	599.61908	3	60.9929	6.0128e+05	1	rt_miss	-0.4342	2	-19.09	-2.4449	3
1017.52772	509.76981	2	70.6640	6.0152e+05	1	rt_miss	-1.6952	2	19.46	-1.6952	2
3375.66817	1126.56543	3	95.4908	6.0337e+05	1	rt_miss	-6.0683	6	-19.37	31.8214	5
1112.65536	557.33685	2	73.6089	6.0428e+05	1	rt_miss	-6.7297	2	-9.98	-6.7297	2
1883.91125	628.97711	3	26.6283	6.0626e+05	1	rt_miss	1.1178	4	-19.61	107.4182	2;3
1141.68191	571.84686	2	63.3781	6.0732e+05	1	rt_miss	-13.8507	2	3.06	30.0104	2
1717.90979	573.64490	3	30.7630	6.0812e+05	1	rt_miss	7.8191	2;3	18.10	80.1234	3
1570.77397	524.59821	3	48.0186	6.1036e+05	1	rt_miss	-0.6683	2;3	-18.85	91.3473	2
1539.73177	770.87366	2	63.9707	6.1085e+05	1	rt_miss	-0.8622	2;3	19.04	-3.9437	2
1653.82500	827.92273	2	135.6447	6.1114e+05	1	rt_miss	1.3277	2	19.17	-93.6685	3
2596.26701	866.76575	3	68.7857	6.1147e+05	1	rt_miss	0.9202	3	-17.36	44.0468	4
2266.07285	756.69977	3	125.6170	6.1387e+05	1	rt_miss	0.4692	3	18.26	-70.1265	3
2536.19105	846.73663	3	132.5913	6.1668e+05	1	rt_miss	1.3389	3	-15.59	-25.5729	4
2011.96396	1007.49060	2	138.6612	6.1835e+05	1	rt_miss	3.3384	2	-18.12	-106.5815	4
1525.77900	509.60052	3	34.3140	6.1880e+05	1	rt_miss	1.5752	3	14.05	1.5752	3
829.52730	415.77084	2	55.2948	6.1892e+05	1	rt_miss	-9.8980	2	0.61	-9.8980	2
2188.09715	730.70984	3	75.3486	6.1916e+05	1	rt_miss	-0.8757	4	-19.51	4.0720	4
2014.03712	672.68829	3	75.8146	6.2092e+05	1	rt_miss	0.6464	3	18.66	-14.4392	4
1347.65715	674.83862	2	105.8524	6.2197e+05	1	rt_miss	-0.4424	3	19.52	-10.1215	2
1065.58186	533.79980	2	58.6171	6.2392e+05	1	rt_miss	-3.3779	2	-10.75	28.1574	2
2011.00107	1007.00934	2	141.9613	6.2407e+05	1	rt_miss	-1.7967	2	13.44	-79.8821	3
1351.62557	676.82092	2	66.0488	6.2471e+05	1	rt_miss	0.4329	2	18.61	-27.7387	3
1021.50803	511.76126	2	91.9798	6.2478e+05	1	rt_miss	-0.5536	2	17.98	-37.8511	2
1549.74715	775.88159	2	71.9738	6.2607e+05	1	rt_miss	0.4746	2;3	-18.82	-27.9291	2
1827.99955	458.25757	4	97.1480	6.2628e+05	1	rt_miss	0.3136	3;4	12.01	-41.6426	3
2714.35114	906.12885	3	83.7900	6.2633e+05	1	rt_miss	-5.7590	4	14.35	-48.0318	4
1660.93997	554.65503	3	83.0975	6.2836e+05	1	rt_miss	-0.4009	3	19.94	-18.8266	4
1167.62881	584.82172	2	91.7185	6.2929e+05	1	rt_miss	-1.5415	2	-17.19	-42.3629	2
928.53418	465.27420	2	72.3047	6.3116e+05	1	rt_miss	-2.6593	2	-12.78	-23.1801	2
844.51707	423.26575	2	81.0017	6.3176e+05	1	rt_miss	7.6160	2	2.04	68.6105	1
990.48043	496.24750	2	43.3263	6.3340e+05	1	rt_miss	1.9641	2	-16.31	39.6969	1
999.53491	500.77518	2	44.1299	6.3623e+05	1	rt_miss	-0.7776	1;2	-18.89	-4.5265	2
1786.85599	596.62799	3	84.9076	6.3686e+05	1	rt_miss	0.5292	2	-19.31	-25.7632	4
1423.71947	712.86725	2	100.0529	6.3912e+05	1	rt_miss	-0.3733	2	-15.86	-15.3946	3
1271.65502	636.83600	2	93.1496	6.3959e+05	1	rt_miss	-3.2885	2	-14.70	-55.9780	2
2438.20777	814.07367	3	91.4731	6.3975e+05	1	rt_miss	-0.7277	4	19.39	21.7587	2
1363.69835	682.85760	2	98.7445	6.4083e+05	1	rt_miss	-1.2172	2	-18.55	-59.9336	3
2166.12556	723.38397	3	134.8267	6.4091e+05	1	rt_miss	0.3341	3	-14.63	-100.0677	5
1248.73294	625.37524	2	127.2390	6.4219e+05	1	rt_miss	14.0285	2	-15.49	14.0285	2
1674.83994	559.28662	3	88.7378	6.4286e+05	1	rt_miss	0.5547	2	17.64	36.3865	2
1755.83154	878.92395	2	54.1164	6.4444e+05	1	rt_miss	0.4183	2	14.79	-16.5321	3
2177.15796	727.06201	3	90.3157	6.4541e+05	1	rt_miss	-3.1135	3	14.70	35.3645	3
1279.59321	640.80475	2	51.1296	6.4708e+05	1	rt_miss	0.5461	2	17.44	39.1007	2
1331.70852	666.86377	2	97.1604	6.4733e+05	1	rt_miss	-0.4483	2	-18.89	-69.9198	3
2101.09028	701.70660	3	91.5041	6.4835e+05	1	rt_miss	0.3171	3;4	14.57	-19.9378	2;3
1221.58121	611.79926	2	92.8918	6.5127e+05	1	rt_miss	-2.0584	2	-19.10	-48.1103	3
1116.56040	559.28741	2	104.6870	6.5129e+05	1	rt_miss	-6.3446	2	18.80	-39.0216	2
1142.53966	572.27728	2	123.8957	6.5170e+05	1	rt_miss	-12.2153	1	-18.98	-76.6401	2
1420.84422	711.43091	2	116.1548	6.5325e+05	1	rt_miss	0.4106	2	8.24	19.1581	2
1407.70680	704.86298	2	124.1680	6.5327e+05	1	rt_miss	7.0244	2	17.75	20.9518	2
1202.64077	602.32593	2	85.6462	6.5350e+05	1	rt_miss	-1.1993	2	-19.53	44.4280	2
1809.87045	604.29712	3	40.1171	6.5411e+05	1	rt_miss	1.1412	3	16.28	59.1861	3
1233.64275	617.82898	2	94.0271	6.5420e+05	1	rt_miss	-1.0040	2	-18.56	-46.1738	2
904.53820	453.27536	2	83.6921	6.5561e+05	1	rt_miss	6.5098	2	0.32	6.5098	2
1252.67755	418.56677	3	24.4388	6.5818e+05	1	rt_miss	5.6362	3	-17.67	60.3586	3
1012.60293	507.30850	2	110.3770	6.5925e+05	1	rt_miss	-9.3058	2	0.98	-67.3295	2
1423.71295	712.86395	2	56.3352	6.5970e+05	1	rt_miss	0.3124	2	-19.27	-0.8447	2
3022.60154	756.90881	4	78.9947	6.5988e+05	1	rt_miss	0.3243	4	-10.05	-13.8522	5
1912.02656	957.02374	2	140.6241	6.5998e+05	1	rt_miss	1.0275	3	16.77	-53.8013	3
2087.07999	697.03540	3	120.0510	6.6171e+05	1	rt_miss	-0.6087	3	-14.95	-45.9003	3
1694.86278	848.44153	2	142.1123	6.6705e+05	1	rt_miss	1.2026	2	19.75	-87.5493	3
1412.75513	707.38550	2	137.6026	6.6776e+05	1	rt_miss	8.6653	2	-17.73	-62.2354	2
1397.77007	699.89545	2	67.7863	6.6784e+05	1	rt_miss	0.4848	2;3	18.02	69.8584	2
1553.77257	777.89526	2	112.0347	6.6959e+05	1	rt_miss	2.9809	2	-18.71	-55.8117	2
1376.67181	689.34399	2	26.2542	6.7000e+05	1	rt_miss	0.8204	2	19.71	28.1533	2
1127.61864	564.81750	2	80.1682	6.7040e+05	1	rt_miss	4.1795	2	-14.36	-19.7739	2
2478.22113	827.41223	3	55.3827	6.7046e+05	1	rt_miss	5.0772	3	18.72	11.9552	6
1317.69287	440.23767	3	60.5302	6.7078e+05	1	rt_miss	-0.9471	2	-18.18	76.8124	2
2254.95155	752.99347	3	100.1657	6.7092e+05	1	rt_miss	0.3880	3	-10.38	-51.5404	2;3;4;5
1820.90908	607.97845	3	138.7256	6.7167e+05	1	rt_miss	0.3281	2	19.22	-43.5995	2
913.55967	457.78708	2	67.7863	6.7178e+05	1	rt_miss	11.8623	2	7.48	43.4814	2
1784.00436	595.67615	3	104.6314	6.7201e+05	1	rt_miss	-2.1057	2	9.64	-23.6458	3
1594.82496	532.61554	3	44.2773	6.7391e+05	1	rt_miss	1.2789	2;3	-19.50	45.8303	2
1558.82025	780.41974	2	89.0651	6.7418e+05	1	rt_miss	0.5981	2;3	18.88	0.5981	2;3
898.56000	450.28802	2	71.1950	6.7422e+05	1	rt_miss	-3.8051	2	5.00	44.3799	2
1847.93774	924.97858	2	77.4283	6.7477e+05	1	rt_miss	-0.6146	2	14.48	-16.2869	3
1553.76471	777.89056	2	136.5664	6.7550e+05	1	rt_miss	1.0164	2	16.20	-111.8771	3
971.55525	486.78500	2	82.5839	6.7572e+05	1	rt_miss	-1.9655	2	12.08	19.6123	2
1379.70852	690.86023	2	66.0586	6.7732e+05	1	rt_miss	-0.4657	2	-19.45	43.8406	1
1634.81854	818.41931	2	69.3594	6.7817e+05	1	rt_miss	1.6394	4	19.48	-23.6044	2
1309.68126	437.56760	3	36.7649	6.7985e+05	1	rt_miss	-1.1255	2;3	18.16	1.7986	3
1367.62136	684.81824	2	70.4312	6.8214e+05	1	rt_miss	0.5676	1;2	-7.89	-15.8323	2
1449.70008	725.86072	2	29.2028	6.8299e+05	1	rt_miss	1.3898	2	-19.51	9.9678	2
859.48035	430.74774	2	75.2767	6.8381e+05	1	rt_miss	-0.6475	2	-17.29	-38.7455	2
3094.62988	1032.88623	3	128.6118	6.8427e+05	1	rt_miss	-9.1459	4	14.12	-63.6353	6
1770.02912	591.01727	3	122.6110	6.8430e+05	1	rt_miss	0.3342	3	1.01	0.3342	3
1256.67246	629.34351	2	68.2341	6.8493e+05	1	rt_miss	-0.3576	2	-19.61	-32.7096	3
1939.91231	970.96423	2	24.3037	6.8592e+05	1	rt_miss	-0.3463	4	-19.66	22.2436	2
1022.57605	512.29480	2	84.5492	6.8603e+05	1	rt_miss	-3.4979	2	17.28	-31.6256	2
1154.62954	578.32330	2	32.3317	6.8616e+05	1	rt_miss	-1.0590	2	16.92	15.6993	2
1092.51999	547.26831	2	65.7680	6.8623e+05	1	rt_miss	0.4256	1	-17.03	-16.5608	2
890.55894	446.28635	2	97.9237	6.8980e+05	1	no_mass_candidate			-39.35	-43.9742	2
961.54843	481.78043	2	91.4114	6.9037e+05	1	rt_miss	-0.5780	2	15.94	-29.0167	2
1336.61870	669.31812	2	67.9706	6.9064e+05	1	rt_miss	0.5467	2	-19.51	-35.5253	2
1073.55393	537.78430	2	44.1423	6.9179e+05	1	rt_miss	0.8051	2	-15.46	21.2378	2
2106.08917	703.37378	3	126.3150	6.9281e+05	1	rt_miss	-0.6348	3	-15.90	-63.1411	3
1459.75184	487.59171	3	38.8480	6.9314e+05	1	rt_miss	0.6004	3	18.85	17.6012	2;3
1172.58998	587.30170	2	110.5891	6.9472e+05	1	rt_miss	-1.1529	2	-17.99	-5.2286	2
3010.56247	753.89636	4	133.3320	6.9516e+05	1	rt_miss	0.6675	3	17.51	-28.9790	3
1445.69980	482.90836	3	38.6688	6.9597e+05	1	rt_miss	-1.7383	2;3	19.04	26.2446	2
1622.89917	812.45935	2	116.5654	6.9717e+05	1	rt_miss	-1.7327	2;3	11.85	-92.6702	4
1815.03283	606.35120	3	121.4515	6.9819e+05	1	rt_miss	-10.8624	4	13.56	-83.8672	4
3262.57019	1088.86584	3	77.9405	6.9919e+05	1	rt_miss	13.6776	6	16.74	-21.7262	6
3010.56247	753.89807	4	132.0432	6.9930e+05	1	rt_miss	0.3466	4	17.51	-27.6902	3
3507.83955	878.46924	4	136.5664	6.9983e+05	1	rt_miss	-3.4139	4	14.99	-49.8923	6
898.48002	450.24942	2	78.5439	7.0077e+05	1	rt_miss	-1.0391	2	-5.42	-39.3438	1
1847.98152	617.00122	3	93.4990	7.0245e+05	1	rt_miss	0.9851	3	11.86	40.2751	3
1809.88973	905.95117	2	100.8075	7.0274e+05	1	rt_miss	-0.6244	2	19.73	-44.0571	3
2134.95558	712.99390	3	56.4492	7.0277e+05	1	rt_miss	-4.4232	4	19.47	55.5435	2;4
1075.57610	538.79565	2	60.9385	7.0610e+05	1	rt_miss	0.7250	1;2	18.65	26.0189	2
2115.15757	706.39508	3	114.9822	7.0672e+05	1	rt_miss	-6.9482	3	14.09	-26.2592	4
836.47963	419.24701	2	87.2518	7.0825e+05	1	rt_miss	-11.2674	2	9.29	-49.0529	2
2322.04993	581.77094	4	36.2329	7.0890e+05	1	rt_miss	0.5827	3	-9.93	54.6005	4
913.57492	457.79495	2	102.9147	7.1051e+05	1	rt_miss	7.2419	2	11.56	-9.9721	2
1854.02510	619.35132	3	131.4324	7.1063e+05	1	rt_miss	-3.9037	3	12.00	-6.2029	2
1703.78249	852.89972	2	116.3439	7.1328e+05	1	rt_miss	2.9610	3	-18.31	-37.1573	3
1536.76715	769.39459	2	97.6746	7.1351e+05	1	rt_miss	-0.9625	2;3	19.76	4.5996	2
1481.73031	494.91837	3	78.2354	7.1412e+05	1	rt_miss	-2.2299	2	19.48	-19.8088	3
1512.72087	757.36786	2	74.5721	7.1417e+05	1	rt_miss	0.5535	3	19.06	-12.4670	2;3
1393.72417	697.87024	2	122.3832	7.1419e+05	1	rt_miss	0.8935	2;3	19.04	-5.5272	2
1536.65147	769.33368	2	59.2839	7.1500e+05	1	rt_miss	-0.3516	2	18.93	6.6833	3
1144.60228	573.30817	2	47.1286	7.1678e+05	1	rt_miss	2.3321	2	-13.55	3.0829	2
1394.80342	698.41058	2	134.6049	7.1776e+05	1	rt_miss	-7.7663	2	17.17	-62.9447	2
1820.90908	911.45856	2	124.5863	7.1892e+05	1	rt_miss	0.3795	2	19.22	-29.4602	2
3554.81379	890.20929	4	130.9213	7.1899e+05	1	rt_miss	0.3293	3	14.20	-96.7961	5
2473.20599	619.56018	4	116.7374	7.1945e+05	1	rt_miss	0.3155	4	16.17	-10.6682	2;3
1882.93194	628.65216	3	35.5851	7.2145e+05	1	rt_miss	-0.5084	4	16.25	15.8222	4
3198.60195	800.90997	4	117.1525	7.2166e+05	1	rt_miss	0.4856	3	18.52	-61.9133	6
1820.05734	456.27237	4	109.9314	7.2169e+05	1	rt_miss	4.2601	3	-10.40	4.2601	3
1277.57441	639.79547	2	90.7454	7.2189e+05	1	rt_miss	-0.5832	2	-0.56	40.6994	2
883.52797	442.77148	2	90.4123	7.2189e+05	1	rt_miss	-8.6356	1	12.26	-24.5988	1;2
1585.84238	793.92938	2	84.2772	7.2396e+05	1	rt_miss	-4.6064	3	19.63	-45.8696	2
1372.64116	687.32837	2	117.8572	7.2709e+05	1	rt_miss	1.2731	2	18.49	-53.3489	2
1741.85949	871.94104	2	81.4143	7.2832e+05	1	rt_miss	-0.7959	3	-18.86	-31.9128	2
1721.82740	574.95074	3	63.7121	7.2910e+05	1	rt_miss	1.1143	2	-18.70	30.5590	2
1150.56185	576.28802	2	50.1646	7.2942e+05	1	rt_miss	-1.6422	1	12.00	-19.1799	2
1230.58404	616.30035	2	27.7167	7.2970e+05	1	rt_miss	-0.6705	2	18.99	6.6471	3
3141.62071	786.66309	4	91.2308	7.3039e+05	1	rt_miss	-0.3454	4	-19.81	34.7923	4
820.48069	411.24814	2	59.1333	7.3077e+05	1	rt_miss	15.5307	2	1.63	15.5307	2
2120.01157	708.00873	3	88.1262	7.3085e+05	1	rt_miss	-0.5996	4	14.05	37.0502	3
1268.68370	635.34961	2	45.1690	7.3174e+05	1	rt_miss	2.0162	2;3	-19.01	66.1533	2
1660.88583	831.45276	2	131.1354	7.3349e+05	1	rt_miss	-0.3678	2	13.58	-77.4461	4
1210.60947	606.31238	2	63.9571	7.3352e+05	1	rt_miss	-0.4654	3	18.65	-23.1073	2;3
1027.56621	514.79156	2	36.5733	7.3388e+05	1	rt_miss	0.7245	2	11.45	-5.3612	2
854.47627	428.24579	2	84.5095	7.3586e+05	1	rt_miss	2.9985	2	12.31	-19.7227	2
1484.86027	743.43872	2	137.5134	7.3752e+05	1	rt_miss	6.2704	2;3	9.08	-57.1163	2
1844.80330	923.41327	2	72.5029	7.3804e+05	1	rt_miss	-1.3561	4	12.37	-32.7471	4
2872.55861	719.40082	4	87.2902	7.3877e+05	1	rt_miss	-11.0581	3	12.22	28.7952	3
1939.87930	970.94678	2	45.2185	7.3931e+05	1	rt_miss	1.3288	2	-18.18	42.6127	2
1446.70244	724.36090	2	92.7690	7.4052e+05	1	rt_miss	-1.1682	2	-19.62	-18.8830	2
1279.60782	640.81219	2	27.1053	7.4120e+05	1	rt_miss	1.7611	2	17.51	23.6209	2
1733.88358	867.95032	2	102.9419	7.4191e+05	1	rt_miss	0.3292	2	17.14	-45.2112	2;3
942.54983	472.28345	2	65.2365	7.4222e+05	1	rt_miss	1.4261	2	17.23	-15.4590	2
1043.60490	522.81012	2	96.0393	7.4251e+05	1	rt_miss	1.8014	1;2	-19.01	-14.0792	2
1337.62116	669.81818	2	54.9577	7.4257e+05	1	rt_miss	-0.4920	3	-11.11	-4.3800	2
1122.55570	562.28558	2	55.4533	7.4376e+05	1	rt_miss	0.5415	1;2	18.54	-15.3238	2
