Refined Monoisotopic Mass	Charge	Apex RT	Summed Intensity	Decon Score	Num Candidate Masses	Detector Mono Mass
2607.26370	3	77.1029	5.3256e9	9.8953e-1	1	2607.26370
1090.57859	2	67.3021	5.3181e9	9.9856e-1	1	1090.57859
1235.63047	2	79.1259	5.3075e9	9.9707e-1	1	1235.63047
2041.08657	3	110.4626	5.3018e9	9.9449e-1	1	2041.08657
1910.03945	3	47.9472	5.2963e9	9.9690e-1	1	1910.03945
1587.87502	3	51.8215	5.2935e9	9.9320e-1	1	1587.87502
1800.90725	3	39.7373	5.2782e9	9.9350e-1	1	1800.90725
1059.48825	2	46.3657	5.2589e9	9.8912e-1	1	1059.48825
3273.68995	4	55.2256	5.2353e9	9.9443e-1	1	3273.68995
1364.70507	3	47.1628	5.2316e9	9.9708e-1	1	1364.70507
1103.54087	2	41.8835	5.2305e9	9.9807e-1	1	1103.54087
1314.75303	2	55.2701	5.2237e9	9.9594e-1	1	1314.75303
1478.79062	2	105.2490	5.2108e9	9.9480e-1	1	1478.79062
1484.70699	3	24.7926	5.2056e9	9.9600e-1	1	1484.70699
2994.39755	3	126.3323	5.1989e9	9.9438e-1	1	2994.39755
800.46531	2	70.2715	5.1841e9	9.9449e-1	1	1600.93061
3182.59852	4	115.0428	5.1513e9	9.9715e-1	1	3184.60523
942.56534	2	42.6991	5.1484e9	9.9308e-1	1	942.56534
1975.90031	2	72.3913	5.1193e9	9.9547e-1	1	1975.90031
1078.50559	2	31.9387	5.0916e9	9.9821e-1	1	1078.50559
1197.66208	2	66.6626	5.0867e9	9.8722e-1	1	1197.66208
2607.26295	4	77.1029	5.0790e9	9.9252e-1	1	2607.26295
2981.50839	3	130.2292	5.0776e9	9.9788e-1	1	2981.50839
1313.65976	2	45.8918	5.0532e9	9.9715e-1	1	1313.65976
1083.62937	2	61.5287	5.0399e9	9.9940e-1	1	1083.62937
1504.73838	2	64.2475	5.0349e9	9.9447e-1	1	1504.73838
1519.83825	3	37.0590	5.0082e9	9.9303e-1	1	1519.83825
1415.71679	3	34.2596	4.9490e9	9.9370e-1	1	1415.71679
1479.74863	2	84.8618	4.9255e9	9.9539e-1	1	1479.74863
1826.93203	3	64.2475	4.9254e9	9.9878e-1	1	1826.93203
927.61362	2	159.7613	4.9042e9	9.8982e-1	1	1855.22724
1286.68369	2	85.6177	4.8983e9	9.9654e-1	1	1286.68369
896.53435	1	85.8021	4.8880e9	9.9267e-1	1	1793.06870
1340.71506	2	79.6486	4.8822e9	9.9486e-1	1	1340.71506
1334.69321	2	70.9988	4.8800e9	9.9646e-1	1	1334.69321
1772.92588	2	96.7121	4.8729e9	9.9803e-1	1	1772.92588
1842.79958	3	103.3233	4.8639e9	9.9190e-1	1	1842.79958
1264.63463	3	38.8480	4.8493e9	9.9935e-1	1	1264.63463
1484.72988	3	72.1341	4.8449e9	9.9272e-1	1	1484.72988
1671.82284	3	34.1744	4.8348e9	9.7283e-1	1	1671.82284
1378.74685	3	90.3801	4.8038e9	9.9625e-1	1	1379.75020
843.48917	2	50.0979	4.7908e9	9.9422e-1	1	1686.97834
883.58989	1	159.9995	4.7839e9	9.9092e-1	1	1767.17978
1754.99167	2	93.7988	4.7813e9	9.9772e-1	1	1754.99167
1253.70205	3	39.9500	4.7724e9	9.8460e-1	1	1253.70205
1112.61118	2	69.4708	4.7689e9	9.9876e-1	1	1112.61118
930.49253	2	45.9508	4.7456e9	9.9354e-1	1	930.49253
1174.64963	2	81.8361	4.7424e9	9.9657e-1	1	1174.64963
841.50223	2	46.6733	4.7392e9	9.9380e-1	1	1683.00446
1613.88120	2	130.1500	4.7386e9	9.9467e-1	1	1613.88120
1329.64512	2	55.7195	4.7370e9	3.8331e-1	1	1329.64512
1384.77036	2	73.5296	4.7299e9	9.9620e-1	1	1384.77036
1340.71596	3	79.6597	4.7266e9	9.9702e-1	1	1340.71596
1269.55698	2	48.9850	4.7237e9	3.0191e-1	1	1269.55698
2567.29396	4	115.5898	4.7088e9	9.4458e-1	1	2567.29396
1764.90066	3	47.4728	4.7029e9	9.7146e-1	1	1764.90066
1000.59317	2	65.6913	4.6881e9	9.8645e-1	1	1000.59317
849.44925	2	62.7848	4.6805e9	9.9468e-1	1	1698.89851
906.41245	2	30.4568	4.6804e9	9.9868e-1	1	1812.82490
1026.58384	2	63.5834	4.6799e9	9.9031e-1	1	1026.58384
1131.52085	2	42.8535	4.6733e9	9.9827e-1	1	1131.52085
1148.54941	2	81.0017	4.6678e9	9.9713e-1	1	1148.54941
3222.52857	4	43.1024	4.6675e9	9.9384e-1	1	3222.52857
1693.89377	2	66.5560	4.6557e9	9.9437e-1	1	1693.89377
3235.52076	4	114.6457	4.6270e9	9.8297e-1	1	3235.52076
1266.66610	3	86.2447	4.6227e9	9.9763e-1	1	1266.66610
1210.67368	2	92.9933	4.6134e9	9.9800e-1	1	1210.67368
1202.64280	2	46.7908	4.6060e9	9.9895e-1	1	1202.64280
1176.60691	2	49.1555	4.6049e9	9.9757e-1	1	1176.60691
2729.14552	4	83.4357	4.6025e9	9.8607e-1	1	2729.14552
1302.66233	2	37.0899	4.5898e9	9.9801e-1	1	1302.66233
944.56986	2	62.5941	4.5800e9	9.9102e-1	1	944.56986
1024.59250	2	47.5851	4.5684e9	9.8897e-1	1	1024.59250
1313.73423	2	76.1466	4.5616e9	9.9785e-1	1	1313.73423
2142.02657	3	64.8997	4.5341e9	9.9707e-1	1	2142.02657
1027.56845	2	68.5420	4.5329e9	9.8468e-1	1	1027.56845
2366.12258	3	72.4855	4.5317e9	9.9635e-1	1	2366.12258
1538.74900	2	44.4812	4.5307e9	9.9213e-1	1	1538.74900
2692.22445	3	77.5358	4.5231e9	9.7177e-1	1	2692.22445
1927.01901	3	88.9760	4.5092e9	9.9704e-1	1	1927.01901
1831.86580	3	67.0599	4.5059e9	9.9765e-1	1	1831.86580
1878.95899	4	38.2347	4.5048e9	9.9754e-1	1	1878.95899
943.52366	2	71.0876	4.5020e9	9.9205e-1	1	943.52366
975.53794	2	62.3947	4.4954e9	9.8272e-1	1	976.54129
1340.74142	3	38.6390	4.4911e9	9.9660e-1	1	1340.74142
2168.07864	3	91.3137	4.4884e9	9.9621e-1	1	2168.07864
889.49228	2	82.3908	4.4869e9	9.8952e-1	1	1778.98457
955.57102	2	52.3714	4.4789e9	9.9115e-1	1	955.57102
1726.88851	3	67.1552	4.4781e9	9.9375e-1	1	1726.88851
839.55924	2	57.3542	4.4718e9	9.9480e-1	1	1679.11848
1385.74782	3	76.5353	4.4702e9	9.9722e-1	1	1385.74782
1181.58908	2	98.4732	4.4598e9	9.9735e-1	1	1181.58908
1190.59482	2	38.1274	4.4472e9	9.7366e-1	1	1190.59482
988.57120	2	87.7382	4.4428e9	9.8877e-1	1	988.57120
1190.57322	2	41.4856	4.4422e9	9.9672e-1	1	1190.57322
2676.23185	2	83.4357	4.4410e9	9.9243e-1	1	2676.23185
1459.66892	2	118.2132	4.4166e9	9.8439e-1	1	1459.66892
1652.82619	3	66.1701	4.4154e9	9.8771e-1	1	1652.82619
2364.23586	3	112.7655	4.4138e9	9.9666e-1	1	2364.23586
1228.59311	2	94.4680	4.4126e9	9.9858e-1	1	1228.59311
1693.78916	2	67.8295	4.4091e9	9.9296e-1	1	1693.78916
1106.63596	2	78.5043	4.4068e9	9.9820e-1	1	1106.63596
1388.70066	2	88.4161	4.4047e9	9.9579e-1	1	1388.70066
1633.78725	3	67.8295	4.3810e9	9.9231e-1	1	1633.78725
1375.62632	2	45.2731	4.3790e9	9.9477e-1	1	1375.62632
1484.75606	3	78.8857	4.3635e9	9.9352e-1	1	1484.75606
1343.75864	2	53.7471	4.3601e9	9.9602e-1	1	1343.75864
1157.65744	2	85.9714	4.3586e9	9.9839e-1	1	1157.65744
1461.81235	2	115.2148	4.3577e9	9.9293e-1	1	1461.81235
1409.76828	2	75.9261	4.3549e9	9.9724e-1	1	1409.76828
1526.73813	2	73.0073	4.3507e9	9.9364e-1	1	1526.73813
2355.15273	3	86.0445	4.3492e9	9.9361e-1	1	2355.15273
1339.77353	2	93.4990	4.3479e9	9.9712e-1	1	1339.77353
1085.47947	2	37.5843	4.3447e9	9.9721e-1	1	1085.47947
1337.69436	3	41.9379	4.3416e9	9.9800e-1	1	1337.69436
1630.82859	2	94.4841	4.3184e9	9.8907e-1	1	1630.82859
1398.68735	2	123.0343	4.3181e9	9.9614e-1	1	1398.68735
2476.35757	3	97.1818	4.3163e9	9.9456e-1	1	2476.35757
1703.81722	3	51.9244	4.3073e9	9.8166e-1	1	1703.81722
1366.70366	3	39.1471	4.3064e9	9.9685e-1	1	1366.70366
1751.85659	3	43.7762	4.2988e9	9.9281e-1	1	1751.85659
1341.70615	2	53.0545	4.2975e9	9.9661e-1	1	1341.70615
1199.68930	2	69.8662	4.2967e9	9.9670e-1	1	1199.68930
919.50193	2	94.2030	4.2950e9	9.9130e-1	1	1839.00385
1601.88596	2	124.5171	4.2803e9	9.9296e-1	1	1601.88596
926.48673	2	58.2830	4.2587e9	9.8993e-1	1	1852.97346
1168.54551	2	44.0261	4.2567e9	9.8930e-1	1	1168.54551
1630.82724	2	95.5726	4.2480e9	9.8928e-1	1	1630.82724
2540.16432	4	39.2198	4.2351e9	9.8960e-1	1	2540.16432
1013.61472	2	91.1394	4.2325e9	9.7056e-1	1	1013.61472
3011.55251	3	124.3697	4.2322e9	9.9391e-1	1	3011.55251
1409.66318	2	42.9821	4.2269e9	9.9535e-1	1	1409.66318
1143.61626	1	82.2994	4.2250e9	9.9857e-1	1	1143.61626
1646.75167	3	28.5052	4.2133e9	9.9045e-1	1	1646.75167
2364.23487	4	112.8460	4.2106e9	9.9500e-1	1	2364.23487
1821.91878	3	42.4505	4.2057e9	9.9739e-1	1	1821.91878
1565.77585	2	80.4367	4.1946e9	9.9478e-1	1	1565.77585
1606.82314	3	45.5303	4.1912e9	9.9456e-1	1	1606.82314
2692.22518	3	78.5823	4.1840e9	9.9860e-1	1	2692.22518
958.54490	2	43.4361	4.1788e9	9.8287e-1	1	958.54490
1480.80283	2	54.7945	4.1733e9	9.9649e-1	1	1480.80283
2773.42916	3	76.1368	4.1489e9	9.9711e-1	1	2773.42916
1690.72055	2	35.4442	4.1360e9	9.9015e-1	1	1690.72055
1465.68088	2	60.7667	4.1312e9	9.9374e-1	1	1465.68088
1160.61272	1	60.1881	4.1296e9	9.9800e-1	1	1160.61272
1864.01285	2	121.9567	4.1087e9	9.9848e-1	1	1864.01285
1867.97111	2	125.8647	4.1067e9	9.9728e-1	1	1867.97111
2745.13795	4	77.0546	4.0954e9	9.7523e-1	1	2745.13795
2228.11891	4	30.3381	4.0951e9	9.9309e-1	1	2228.11891
1303.59812	2	45.7043	4.0922e9	9.9675e-1	1	1303.59812
1070.63572	2	86.2632	4.0872e9	9.8378e-1	1	1070.63572
1120.57964	1	72.5585	4.0860e9	9.9879e-1	1	1120.57964
812.38834	2	77.0136	4.0775e9	9.9964e-1	1	1624.77668
1639.90700	3	56.6476	4.0668e9	9.9326e-1	1	1639.90700
1569.89646	2	143.2838	4.0629e9	9.9502e-1	1	1569.89646
1580.81869	3	50.7869	4.0620e9	9.9369e-1	1	1580.81869
1571.81740	3	40.9416	4.0578e9	9.9293e-1	1	1571.81740
1225.65757	2	90.9708	4.0419e9	9.9881e-1	1	1225.65757
1357.72116	2	60.2992	4.0397e9	9.9696e-1	1	1357.72116
1479.76836	3	69.2263	4.0376e9	9.9410e-1	1	1479.76836
912.57608	2	49.8220	4.0314e9	9.9243e-1	1	1825.15217
1080.54673	2	39.5574	4.0301e9	9.9926e-1	1	1080.54673
1823.94101	2	58.4551	4.0284e9	9.9671e-1	1	1823.94101
1882.89808	4	30.6198	4.0279e9	9.9820e-1	1	1882.89808
1313.67258	2	60.1584	4.0230e9	9.9090e-1	1	1313.67258
2014.03823	3	59.4940	4.0214e9	9.9701e-1	1	2014.03823
1459.79563	2	117.7965	4.0158e9	9.9364e-1	1	1459.79563
889.50309	2	57.0378	4.0123e9	9.9318e-1	1	1779.00617
911.58054	2	60.9385	4.0109e9	9.9174e-1	1	1823.16108
1086.59275	2	82.1979	4.0024e9	9.9877e-1	1	1086.59275
1110.64194	2	77.4690	3.9943e9	9.9844e-1	1	1110.64194
1093.71225	2	125.5353	3.9935e9	9.9902e-1	1	1093.71225
1036.53720	2	97.0835	3.9853e9	9.9931e-1	1	1036.53720
1919.92232	3	82.7276	3.9818e9	9.9295e-1	1	1918.91897
2102.17660	3	86.2064	3.9817e9	9.9636e-1	1	2102.17660
1246.64049	3	65.8829	3.9730e9	9.9770e-1	1	1246.64049
1490.68813	3	27.9133	3.9705e9	9.9618e-1	1	1490.68813
2752.36358	5	37.4546	3.9698e9	9.8437e-1	1	2752.36358
1800.91477	2	92.1175	3.9644e9	9.9722e-1	1	1800.91477
1246.62302	2	56.3785	3.9545e9	9.9751e-1	1	1246.62302
1343.71116	2	70.9988	3.9490e9	9.9490e-1	1	1343.71116
2594.35842	3	143.1384	3.9466e9	9.9311e-1	1	2594.35842
1327.64316	2	47.3503	3.9456e9	9.9606e-1	1	1327.64316
1131.55747	2	60.5302	3.9419e9	9.9142e-1	1	1131.55747
1886.96670	3	71.4699	3.9190e9	9.9762e-1	1	1886.96670
1403.69541	2	76.1924	3.9186e9	9.9561e-1	1	1403.69541
2229.15016	4	23.7364	3.9083e9	9.9664e-1	1	2229.15016
3182.61476	4	115.2470	3.8900e9	9.9677e-1	1	3182.61476
1749.80434	3	32.8646	3.8838e9	9.9295e-1	1	1749.80434
921.48154	2	42.7955	3.8808e9	9.9098e-1	1	1842.96308
1339.77341	2	47.0742	3.8800e9	9.9673e-1	1	1339.77341
1830.99482	4	56.7665	3.8750e9	9.9701e-1	1	1830.99482
1043.56015	2	58.7641	3.8684e9	9.9260e-1	1	1043.56015
974.54490	2	62.9181	3.8557e9	9.8876e-1	1	974.54490
1397.74132	3	47.5569	3.8524e9	9.9376e-1	1	1397.74132
1133.55771	2	32.3206	3.8501e9	9.9634e-1	1	1133.55771
3091.64001	5	125.7792	3.8470e9	9.9417e-1	1	3091.64001
1861.03274	3	84.0600	3.8461e9	9.9595e-1	1	1861.03274
1225.65835	3	90.8706	3.8149e9	9.9860e-1	1	1225.65835
2514.37869	3	116.6656	3.8037e9	9.8922e-1	1	2514.37869
987.57572	2	89.3754	3.8029e9	9.6857e-1	1	987.57572
1975.90201	2	71.7542	3.8026e9	9.9815e-1	1	1975.90201
1345.63775	3	36.1647	3.7872e9	9.8738e-1	1	1345.63775
1348.70000	3	52.4110	3.7736e9	9.9595e-1	1	1348.70000
1013.47519	2	84.8952	3.7528e9	9.7744e-1	1	1013.47519
1251.65575	3	48.3002	3.7423e9	9.9794e-1	1	1251.65575
1028.58860	2	78.2168	3.7347e9	9.8876e-1	1	1028.58860
3010.56869	3	119.8012	3.7339e9	9.9352e-1	1	3010.56869
969.55014	2	47.3676	3.7318e9	9.8585e-1	1	969.55014
3407.56805	5	55.4410	3.7306e9	9.9066e-1	1	3406.56470
2397.17141	3	99.5969	3.7297e9	8.7358e-1	1	2397.17141
1298.71982	2	99.3861	3.7266e9	9.6038e-1	1	1298.71982
1247.59446	2	34.1117	3.7255e9	9.9620e-1	1	1247.59446
1734.80422	3	57.6043	3.7214e9	9.6276e-1	1	1735.80758
1363.70053	2	94.4680	3.7172e9	9.9554e-1	1	1363.70053
1930.16569	2	143.2838	3.7066e9	9.9856e-1	1	1930.16569
1080.56162	2	93.9614	3.7007e9	9.9935e-1	1	1080.56162
1902.93400	2	82.0334	3.6869e9	9.9601e-1	1	1902.93400
1078.53061	2	44.6814	3.6840e9	9.8735e-1	1	1078.53061
971.63987	2	159.4275	3.6831e9	9.8876e-1	1	971.63987
989.56290	2	87.2022	3.6813e9	9.7752e-1	1	990.56626
1349.75725	3	68.5173	3.6772e9	9.9517e-1	1	1349.75725
1186.64963	2	80.7685	3.6661e9	9.9727e-1	1	1186.64963
1660.94382	2	71.7542	3.6657e9	9.8040e-1	1	1660.94382
1465.79868	2	94.2030	3.6654e9	9.9596e-1	1	1465.79868
1336.71982	2	106.1101	3.6628e9	9.9644e-1	1	1336.71982
612.29143	1	87.3038	3.6512e9	9.9879e-1	1	612.29143
1511.78435	3	30.3381	3.6498e9	9.9187e-1	1	1511.78435
1213.57348	3	28.7253	3.6396e9	9.9826e-1	1	1213.57348
1234.61742	3	61.5078	3.6297e9	9.9707e-1	1	1234.61742
1995.00442	3	68.0523	3.6231e9	9.9721e-1	1	1995.00442
1325.75852	2	45.1131	3.6100e9	9.9726e-1	1	1325.75852
1589.72713	3	33.6670	3.6068e9	9.4744e-1	1	1589.72713
1232.71567	2	120.3086	3.6049e9	9.9812e-1	1	1232.71567
2342.16506	3	93.7163	3.6019e9	9.9455e-1	1	2342.16506
2729.30788	3	112.1435	3.6006e9	9.9674e-1	1	2729.30788
1379.69198	3	51.8377	3.5978e9	9.9807e-1	1	1379.69198
1753.86727	3	67.1812	3.5965e9	9.4079e-1	1	1753.86727
2559.24612	3	70.0547	3.5910e9	9.9464e-1	1	2559.24612
1308.60019	2	66.9930	3.5820e9	9.9633e-1	1	1308.60019
1327.63926	2	35.8892	3.5800e9	9.9651e-1	1	1327.63926
1484.73117	2	72.1341	3.5718e9	9.9399e-1	1	1484.73117
1339.80002	2	132.2054	3.5712e9	9.9654e-1	1	1339.80002
1217.55857	2	48.3002	3.5658e9	9.9690e-1	1	1217.55857
1334.68392	3	51.3864	3.5635e9	9.9165e-1	1	1334.68392
2366.18946	4	95.5726	3.5630e9	9.9479e-1	1	2366.18946
913.56157	1	45.1863	3.5621e9	9.9212e-1	1	1827.12314
1462.71071	3	71.1110	3.5612e9	9.4569e-1	1	1462.71071
894.47159	2	40.0776	3.5487e9	9.9428e-1	1	1788.94318
1543.82199	2	76.6715	3.5444e9	9.9423e-1	1	1543.82199
1066.61277	2	55.7504	3.5434e9	9.8694e-1	1	1066.61277
3182.61207	4	115.7703	3.5330e9	9.7991e-1	1	3182.61207
1364.72373	2	80.2907	3.5210e9	9.9003e-1	1	1364.72373
841.50223	2	47.8448	3.5135e9	9.8328e-1	1	1683.00446
841.50217	2	47.1975	3.5052e9	9.9534e-1	1	1683.00434
1266.63213	3	35.1001	3.4996e9	9.9693e-1	1	1266.63213
998.64103	2	159.1377	3.4986e9	9.8611e-1	1	998.64103
1233.63657	2	48.3717	3.4960e9	9.9769e-1	1	1233.63657
1687.82076	3	35.4306	3.4941e9	4.3158e-1	1	1687.82076
827.51200	2	70.0547	3.4937e9	9.9468e-1	1	1655.02399
1878.96113	4	40.1295	3.4933e9	9.9465e-1	1	1877.95777
1179.61582	2	63.5834	3.4893e9	9.9812e-1	1	1179.61582
879.43442	2	46.7908	3.4861e9	9.9352e-1	1	1758.86884
1301.67917	2	73.3874	3.4824e9	9.9550e-1	1	1301.67917
1428.71299	2	46.0889	3.4789e9	9.9432e-1	1	1428.71299
3016.59278	4	112.3268	3.4782e9	9.9618e-1	1	3016.59278
2276.15041	3	115.3039	3.4750e9	9.9695e-1	1	2276.15041
1315.78965	2	109.4362	3.4717e9	9.9696e-1	1	1315.78965
997.48076	1	106.5717	3.4706e9	9.8919e-1	1	997.48076
2530.37496	3	105.8263	3.4685e9	9.9185e-1	1	2530.37496
1081.52121	2	69.7059	3.4631e9	9.9852e-1	1	1081.52121
1387.74826	2	107.4782	3.4601e9	9.9592e-1	1	1387.74826
1313.73519	3	76.2754	3.4568e9	9.9722e-1	1	1313.73519
542.59264	1	38.1853	3.4406e9	5.1149e-1	1	542.59264
1034.52243	2	82.8810	3.4233e9	9.8935e-1	1	1034.52243
1957.97709	2	127.2390	3.4191e9	9.9019e-1	1	1957.97709
1531.71408	2	32.8646	3.4178e9	9.9479e-1	1	1531.71408
974.54509	1	62.3947	3.4168e9	9.8921e-1	1	974.54509
1393.68625	2	49.6338	3.4153e9	9.9630e-1	1	1393.68625
1118.58262	2	48.4744	3.4137e9	9.9790e-1	1	1118.58262
1409.66204	3	43.0105	3.4119e9	9.8518e-1	1	1409.66204
2405.18165	4	40.8707	3.4086e9	9.8901e-1	1	2405.18165
913.55997	2	45.7648	3.3968e9	9.9070e-1	1	1827.11994
2174.11515	2	122.6110	3.3917e9	9.9616e-1	1	2174.11515
2729.14254	3	83.5088	3.3887e9	9.8481e-1	1	2729.14254
1793.81199	2	94.8017	3.3757e9	9.9750e-1	1	1793.81199
1562.75083	2	117.2280	3.3757e9	9.9483e-1	1	1562.75083
999.53562	2	59.8231	3.3709e9	8.9418e-1	1	999.53562
1240.64658	2	71.6454	3.3687e9	9.9831e-1	1	1240.64658
2048.02169	3	66.4310	3.3686e9	9.9588e-1	1	2048.02169
1302.67795	2	70.9988	3.3657e9	9.9729e-1	1	1302.67795
1701.81894	2	105.8263	3.3648e9	9.9216e-1	1	1701.81894
1734.80160	3	27.7461	3.3647e9	9.9586e-1	1	1734.80160
1369.78332	3	40.0776	3.3639e9	9.8398e-1	1	1369.78332
1024.60410	2	59.2728	3.3631e9	9.8923e-1	1	1024.60410
1293.59324	2	100.5537	3.3592e9	9.9747e-1	1	1293.59324
1617.86898	3	75.1640	3.3572e9	9.9051e-1	1	1617.86898
1019.55576	2	41.0294	3.3445e9	9.8099e-1	1	1019.55576
1790.88236	2	103.4028	3.3395e9	9.3834e-1	1	1791.88572
1238.63402	3	39.9154	3.3395e9	9.9712e-1	1	1238.63402
1170.65024	2	76.9267	3.3341e9	9.5908e-1	1	1170.65024
1119.49155	2	45.8104	3.3311e9	9.9849e-1	1	1119.49155
1392.74277	2	115.2470	3.3294e9	9.9650e-1	1	1392.74277
1614.75985	3	30.0861	3.3236e9	9.9294e-1	1	1614.75985
1066.48276	2	58.1653	3.3230e9	9.8534e-1	1	1066.48276
1861.03468	4	84.1195	3.3218e9	9.9559e-1	1	1861.03468
1677.84834	4	62.4455	3.3191e9	9.9150e-1	1	1677.84834
1925.99831	3	40.6123	3.3121e9	9.9669e-1	1	1924.99496
3091.63648	4	126.3583	3.3104e9	9.9501e-1	1	3091.63648
866.56406	2	159.9995	3.3034e9	9.9099e-1	1	1733.12812
3130.57007	5	67.8914	3.2975e9	9.9216e-1	1	3130.57007
1480.80666	3	75.7143	3.2954e9	9.9463e-1	1	1480.80666
1092.52129	1	45.4104	3.2934e9	9.9737e-1	1	1092.52129
956.60697	2	103.9220	3.2850e9	9.8714e-1	1	956.60697
1193.69370	2	72.1341	3.2788e9	9.9778e-1	1	1193.69370
1690.86325	2	124.8137	3.2764e9	9.8923e-1	1	1690.86325
1408.66086	2	40.2212	3.2761e9	9.9525e-1	1	1408.66086
972.57669	2	65.1735	3.2756e9	9.8759e-1	1	972.57669
1858.97226	2	121.4168	3.2730e9	9.9787e-1	1	1858.97226
2692.22037	2	77.0136	3.2652e9	9.9671e-1	1	2692.22037
1234.59555	2	46.8699	3.2609e9	9.9822e-1	1	1234.59555
1968.01742	3	69.9357	3.2549e9	9.9719e-1	1	1968.01742
826.49112	2	48.5597	3.2541e9	9.9392e-1	1	1652.98225
2073.07491	3	101.5343	3.2525e9	9.9864e-1	1	2073.07491
1782.91805	3	94.2030	3.2488e9	9.9634e-1	1	1782.91805
2742.37759	3	128.7592	3.2455e9	9.9611e-1	1	2742.37759
1432.71579	2	39.4360	3.2440e9	9.9475e-1	1	1432.71579
2039.98319	2	106.4629	3.2335e9	9.9859e-1	1	2039.98319
1830.99605	3	56.7665	3.2309e9	9.9828e-1	1	1830.99605
1213.59812	2	60.1584	3.2297e9	9.6121e-1	1	1213.59812
1169.67917	2	82.3908	3.2254e9	9.7443e-1	1	1169.67917
1024.60527	1	58.7641	3.2244e9	9.8996e-1	1	1024.60527
1240.64672	3	71.7542	3.2152e9	9.9754e-1	1	1240.64672
2005.97059	4	75.6945	3.2148e9	9.6801e-1	1	2005.97059
1339.60703	2	84.1978	3.2094e9	9.9594e-1	1	1339.60703
2142.07381	3	72.3381	3.2088e9	8.5697e-1	1	2142.07381
1411.67830	3	29.9934	3.2059e9	9.9564e-1	1	1411.67830
1882.88630	4	27.4166	3.2017e9	9.9780e-1	1	1883.88966
2752.36320	6	37.3855	3.2000e9	9.8956e-1	1	2752.36320
1919.91836	3	40.6951	3.1993e9	9.8979e-1	1	1919.91836
3251.51686	4	107.3152	3.1960e9	9.6165e-1	1	3251.51686
1755.95778	3	103.5368	3.1885e9	9.9780e-1	1	1755.95778
1113.67685	2	100.5537	3.1883e9	9.9783e-1	1	1113.67685
1706.86556	3	49.1122	3.1850e9	9.9106e-1	1	1706.86556
1914.05898	3	112.2574	3.1748e9	9.7073e-1	1	1914.05898
2228.12203	3	30.3530	3.1739e9	9.9557e-1	1	2228.12203
1141.70835	2	61.8303	3.1703e9	9.9659e-1	1	1141.70835
2588.38644	3	130.8272	3.1689e9	9.9368e-1	1	2588.38644
2303.13600	4	36.5312	3.1681e9	9.9211e-1	1	2303.13600
2228.10372	3	89.4559	3.1652e9	9.9227e-1	1	2228.10372
1093.51517	2	45.4104	3.1628e9	9.7247e-1	1	1094.51853
1803.93930	2	112.1671	3.1579e9	9.9820e-1	1	1803.93930
893.42453	2	45.4104	3.1571e9	9.9346e-1	1	1786.84907
1591.76583	3	42.2436	3.1563e9	9.8438e-1	1	1591.76583
1505.74302	2	103.8228	3.1524e9	9.9387e-1	1	1505.74302
1358.70066	2	63.7121	3.1519e9	9.9666e-1	1	1358.70066
1243.69333	2	74.0035	3.1458e9	9.7478e-1	1	1243.69333
1871.10018	3	77.0136	3.1457e9	9.9626e-1	1	1870.09683
1779.79526	2	51.1814	3.1455e9	9.9138e-1	1	1779.79526
1980.99465	3	97.9559	3.1415e9	9.9741e-1	1	1980.99465
971.64159	1	159.4447	3.1390e9	9.8693e-1	1	971.64159
2514.38143	3	117.3953	3.1340e9	9.9315e-1	1	2514.38143
1513.80088	2	82.0792	3.1331e9	9.9653e-1	1	1513.80088
1532.84835	3	36.2093	3.1293e9	9.9447e-1	1	1532.84835
1807.85044	2	78.5043	3.1254e9	9.9794e-1	1	1807.85044
2476.35548	4	97.1818	3.1233e9	9.9605e-1	1	2476.35548
1604.87973	2	123.5654	3.1230e9	9.9373e-1	1	1604.87973
2516.38790	3	110.5891	3.1164e9	9.9369e-1	1	2516.38790
1432.72446	2	80.1484	3.1086e9	9.9503e-1	1	1432.72446
1279.58115	2	63.9025	3.0953e9	9.7723e-1	1	1279.58115
1570.85097	3	95.4376	3.0895e9	9.9510e-1	1	1570.85097
1319.67441	2	47.6097	3.0837e9	9.9554e-1	1	1319.67441
2546.24636	3	130.2292	3.0704e9	9.8016e-1	1	2546.24636
1168.70835	2	112.9389	3.0663e9	9.9845e-1	1	1168.70835
1082.54062	2	87.3038	3.0659e9	9.9921e-1	1	1082.54062
2594.35646	4	143.1695	3.0599e9	9.8970e-1	1	2594.35646
1785.94064	3	73.9305	3.0598e9	9.9684e-1	1	3571.88127
2904.39187	3	131.1924	3.0546e9	9.9574e-1	1	2904.39187
1882.89698	4	27.9245	3.0516e9	9.9791e-1	1	1882.89698
2276.07496	4	37.5447	3.0501e9	9.9452e-1	1	2276.07496
1692.91274	3	131.4324	3.0495e9	9.9292e-1	1	1692.91274
1013.47818	2	86.0704	3.0476e9	9.7908e-1	1	1013.47818
1189.63535	2	46.1050	3.0467e9	9.8852e-1	1	1189.63535
1945.98234	2	99.7071	3.0463e9	9.9662e-1	1	1945.98234
1117.54428	2	38.6390	3.0434e9	9.9630e-1	1	1117.54428
939.50785	2	80.2907	3.0423e9	9.9048e-1	1	939.50785
852.50756	1	94.3962	3.0419e9	9.9202e-1	1	1705.01511
1325.69419	2	89.4559	3.0404e9	9.9021e-1	1	1325.69419
906.51927	1	65.2847	3.0358e9	9.9090e-1	1	1813.03855
