scan_index	one_based_scan	rt	mz	intensity	charge
1200	2064	7.60156	449.263580	9.3118e4	1
1200	2064	7.60156	450.201782	1.9807e4	0
1200	2064	7.60156	450.266510	2.0652e4	1
1200	2064	7.60156	450.383911	1.4197e4	3
1200	2064	7.60156	450.716614	5.1774e4	2
1200	2064	7.60156	450.840057	3.3461e4	0
1200	2064	7.60156	451.030884	1.8931e4	0
1200	2064	7.60156	451.218903	3.8694e4	2
1200	2064	7.60156	451.378540	1.6780e4	0
1200	2064	7.60156	451.818268	1.5625e4	0
1200	2064	7.60156	452.885681	9.6383e4	6
1200	2064	7.60156	453.053528	1.2047e5	6
1200	2064	7.60156	453.261261	1.4966e4	0
1200	2064	7.60156	454.473236	1.8189e4	0
1200	2064	7.60156	454.691406	2.2560e4	0
1200	2064	7.60156	455.049377	1.9988e4	0
1200	2064	7.60156	456.297791	2.9297e4	1
1200	2064	7.60156	456.842499	1.7767e4	0
1200	2064	7.60156	456.857483	3.0015e4	5
1200	2064	7.60156	457.061798	2.5425e4	5
1200	2064	7.60156	457.300659	1.8939e4	1
1200	2064	7.60156	458.056396	1.6003e4	0
1200	2064	7.60156	459.010803	1.4655e5	0
1200	2064	7.60156	459.019958	5.2073e5	1
1200	2064	7.60156	459.040649	2.0907e6	1
1200	2064	7.60156	459.164764	1.4996e4	0
1200	2064	7.60156	459.270416	1.8816e4	4
1200	2064	7.60156	460.023743	9.3246e4	1
1200	2064	7.60156	460.043884	2.4358e5	1
1200	2064	7.60156	460.244476	2.2287e4	5
1200	2064	7.60156	460.873779	1.5595e4	6
1200	2064	7.60156	461.006775	2.8675e4	0
1200	2064	7.60156	461.016083	1.2978e5	0
1200	2064	7.60156	461.036499	3.1282e5	1
1200	2064	7.60156	461.045166	2.8314e4	1
1200	2064	7.60156	462.039642	3.2313e4	1
1200	2064	7.60156	462.090607	3.5997e4	0
1200	2064	7.60156	462.151459	8.1460e4	1
1200	2064	7.60156	462.688873	1.8227e4	2
1200	2064	7.60156	462.883942	2.5821e4	0
1200	2064	7.60156	463.150604	1.7976e4	1
1200	2064	7.60156	463.189087	2.1160e4	2
1200	2064	7.60156	464.059540	1.8037e4	0
1200	2064	7.60156	464.069702	8.0306e4	1
1200	2064	7.60156	465.027832	6.8150e4	0
1200	2064	7.60156	465.072876	2.7276e4	1
1200	2064	7.60156	467.229675	3.0701e4	0
