scan_index	one_based_scan	rt	mz	intensity	charge
1200	2064	7.60156	636.009378	7.6907e4	6
1200	2064	7.60156	636.897510	7.7584e4	0
1200	2064	7.60156	638.393842	1.6181e5	0
1200	2064	7.60156	638.942055	8.1337e4	0
1200	2064	7.60156	642.279340	1.0039e5	2
1200	2064	7.60156	642.782622	1.4574e5	2
1200	2064	7.60156	643.311625	2.2751e5	0
1200	2064	7.60156	643.403857	7.8336e4	0
1200	2064	7.60156	644.414178	6.7887e4	0
1200	2064	7.60156	644.840537	7.7823e4	0
1200	2064	7.60156	645.876871	1.1344e5	0
1200	2064	7.60156	646.037574	7.4049e4	0
1200	2064	7.60156	648.279715	7.7028e4	0
1200	2064	7.60156	648.308504	8.0236e4	0
1200	2064	7.60156	649.353867	1.0474e5	0
1200	2064	7.60156	650.266221	8.5842e4	0
1200	2064	7.60156	651.152738	8.1157e4	0
1200	2064	7.60156	652.228582	6.7536e4	0
1200	2064	7.60156	654.390539	8.6739e4	0
1200	2064	7.60156	654.873715	9.0461e4	0
1200	2064	7.60156	654.966104	7.1830e4	0
1200	2064	7.60156	656.250086	8.4159e4	0
1200	2064	7.60156	656.859404	1.0618e5	0
1200	2064	7.60156	658.489089	7.9283e4	0
1200	2064	7.60156	659.253761	8.0219e4	0
1200	2064	7.60156	659.328518	7.2412e4	0
1200	2064	7.60156	660.912452	7.3134e4	0
1200	2064	7.60156	661.843924	7.9078e4	0
1200	2064	7.60156	663.398734	1.0639e5	0
1200	2064	7.60156	666.770460	1.1453e5	0
1200	2064	7.60156	666.834986	1.9746e5	0
1200	2064	7.60156	667.184572	8.4329e4	0
1200	2064	7.60156	671.263683	1.3135e5	0
1200	2064	7.60156	671.416184	9.4836e4	0
1200	2064	7.60156	671.847099	9.5305e4	0
1200	2064	7.60156	673.836389	7.4875e4	0
1200	2064	7.60156	675.831157	9.1311e4	0
1200	2064	7.60156	676.279227	8.7162e4	0
1200	2064	7.60156	676.367296	1.3488e5	0
1200	2064	7.60156	677.278255	7.5721e4	0
1200	2064	7.60156	677.846075	9.3668e4	0
1200	2064	7.60156	678.206011	7.6346e4	0
1200	2064	7.60156	678.870526	7.9814e4	0
1200	2064	7.60156	679.838628	9.4332e4	0
1200	2064	7.60156	680.406337	8.1654e4	0
1200	2064	7.60156	681.294427	1.1536e5	0
1200	2064	7.60156	681.486024	8.2538e4	0
1200	2064	7.60156	681.867811	8.4348e4	0
1200	2064	7.60156	681.934303	1.0947e5	0
1200	2064	7.60156	682.304653	1.1559e5	0
1200	2064	7.60156	683.327975	1.8305e5	0
1200	2064	7.60156	686.820416	9.4043e4	0
1200	2064	7.60156	687.851310	8.4509e4	0
